image,tier,split,label,ocr_char,syllable
gold/yen4_page_0104_c08_148.png,GOLD,train,坦,坦,đất
gold/yen4_page_0104_c08_149.png,GOLD,train,餒,餒,nuôi
gold/yen4_page_0104_c08_150.png,GOLD,train,几,几,kẻ
gold/yen4_page_0104_c08_151.png,GOLD,train,戊,戊,mồ
silver/yen4_page_0104_c08_152.png,SILVER,train,瑰,𢙢,côi
gold/yen4_page_0104_c08_154.png,GOLD,train,施,施,thí
gold/yen4_page_0104_c08_155.png,GOLD,train,饒,饒,nhiều
silver/yen4_page_0104_c08_156.png,SILVER,train,古,六,của
gold/yen4_page_0104_c08_157.png,GOLD,train,朱,米,cho
gold/yen4_page_0104_c08_158.png,GOLD,train,几,几,kẻ
gold/yen4_page_0104_c08_159.png,GOLD,train,庫,庫,khó
silver/yen4_page_0104_c08_160.png,SILVER,train,共,廿,cùng
silver/yen4_page_0104_c08_161.png,SILVER,train,佇,仔,giữ
gold/yen4_page_0104_c08_162.png,GOLD,train,道,道,đạo
gold/yen4_page_0104_c08_163.png,GOLD,train,年,年,nên
silver/yen4_page_0104_c08_165.png,SILVER,train,𣈜,得,ngày
gold/yen4_page_0104_c09_167.png,GOLD,train,拱,拱,cũng
gold/yen4_page_0104_c09_168.png,GOLD,train,特,特,được
gold/yen4_page_0104_c09_170.png,GOLD,train,重,重,trọng
silver/yen4_page_0104_c09_171.png,SILVER,train,共,壬,cùng
gold/yen4_page_0104_c09_172.png,GOLD,train,昆,息,con
gold/yen4_page_0104_c09_173.png,GOLD,train,連,連,trên
gold/yen4_page_0104_c09_175.png,GOLD,train,女,女,nữa
silver/yen4_page_0104_c09_176.png,SILVER,train,意,意,Ay
gold/yen4_page_0104_c09_177.png,GOLD,train,些,些,ta
gold/yen4_page_0104_c09_178.png,GOLD,train,袩,祜,xem
gold/yen4_page_0104_c09_179.png,GOLD,train,𠊚,得,người
silver/yen4_page_0104_c09_180.png,SILVER,train,礼,袵,trẻ
gold/yen4_page_0104_c09_182.png,GOLD,train,欣,欣,hơn
gold/yen4_page_0104_c09_183.png,GOLD,train,几,几,kẻ
gold/yen4_page_0104_c09_184.png,GOLD,train,茶,茶,già
gold/yen4_page_0104_c09_185.png,GOLD,train,意,意,ấy
silver/yen4_page_0108_c01_000.png,SILVER,train,凜,凜,1
gold/yen4_page_0108_c01_001.png,GOLD,train,麻,麻,mà
gold/yen4_page_0108_c01_002.png,GOLD,train,伶,伶,rình
gold/yen4_page_0108_c01_003.png,GOLD,train,朱,朱,cho
gold/yen4_page_0108_c01_004.png,GOLD,train,别,别,biết
silver/yen4_page_0108_c01_005.png,SILVER,train,訴,許,tỏ
gold/yen4_page_0108_c01_006.png,GOLD,train,詳,詳,tường
silver/yen4_page_0108_c01_007.png,SILVER,train,固,國,có
gold/yen4_page_0108_c01_008.png,GOLD,train,意,意,ý
gold/yen4_page_0108_c01_009.png,GOLD,train,扒,扒,bắt
gold/yen4_page_0108_c01_010.png,GOLD,train,晜,冕,con
silver/yen4_page_0108_c01_011.png,SILVER,train,固,國,Có
gold/yen4_page_0108_c01_015.png,GOLD,train,丑,丑,giấu
gold/yen4_page_0108_c01_017.png,GOLD,train,安,安,ăn
gold/yen4_page_0108_c01_018.png,GOLD,train,中,中,trong
gold/yen4_page_0108_c01_019.png,GOLD,train,襖,襖,áo
gold/yen4_page_0108_c01_021.png,GOLD,train,朱,朱,cho
silver/yen4_page_0108_c02_023.png,SILVER,train,道,遁,đạo
gold/yen4_page_0108_c02_024.png,GOLD,train,時,時,thì
gold/yen4_page_0108_c02_026.png,GOLD,train,乍,乍,cha
silver/yen4_page_0108_c02_027.png,SILVER,train,𠳨,匆,hỏi
silver/yen4_page_0108_c02_029.png,SILVER,train,浪,侯,rằng
gold/yen4_page_0108_c02_030.png,GOLD,train,眉,眉,Mày
gold/yen4_page_0108_c02_032.png,GOLD,train,帝,希,đí
gold/yen4_page_0108_c02_033.png,GOLD,train,之,之,gì
gold/yen4_page_0108_c02_034.png,GOLD,train,中,中,trong
gold/yen4_page_0108_c02_037.png,GOLD,train,寺,寺,THÌ
gold/yen4_page_0108_c02_039.png,GOLD,train,踈,踈,THƯA
silver/yen4_page_0108_c02_040.png,SILVER,train,浪,辰,RẰNG
gold/yen4_page_0108_c02_041.png,GOLD,train,奏,奏,Tâu
silver/yen4_page_0108_c02_042.png,SILVER,train,君,伺,vua
gold/yen4_page_0108_c02_043.png,GOLD,train,尼,尼,này
gold/yen4_page_0108_c02_044.png,GOLD,train,花,花,hoa
silver/yen4_page_0108_c03_045.png,SILVER,train,吒,任,Cha
gold/yen4_page_0108_c03_046.png,GOLD,train,遣,遣,khiến
gold/yen4_page_0108_c03_047.png,GOLD,train,美,羙,mở
gold/yen4_page_0108_c03_049.png,GOLD,train,佔,位,xem
gold/yen4_page_0108_c03_050.png,GOLD,train,体,体,thấy
gold/yen4_page_0108_c03_051.png,GOLD,train,花,花,hoa
silver/yen4_page_0108_c03_052.png,SILVER,train,乄,而,làm
gold/yen4_page_0108_c03_053.png,GOLD,train,丕,不,vậy
gold/yen4_page_0108_c03_054.png,GOLD,train,時,時,thì
gold/yen4_page_0108_c03_056.png,GOLD,train,敢,敢,dám
gold/yen4_page_0108_c03_057.png,GOLD,train,責,責,trách
gold/yen4_page_0108_c03_059.png,GOLD,train,双,双,Song
silver/yen4_page_0108_c03_061.png,SILVER,train,塊,媿,khỏi
gold/yen4_page_0108_c03_062.png,GOLD,train,末,末,mặt
gold/yen4_page_0108_c03_064.png,GOLD,train,寺,寺,thì
gold/yen4_page_0108_c03_065.png,GOLD,train,花,花,hoa
gold/yen4_page_0108_c03_066.png,GOLD,train,意,意,ấy
gold/yen4_page_0108_c04_067.png,GOLD,val,吏,吏,lai
gold/yen4_page_0108_c04_068.png,GOLD,val,年,年,nên
gold/yen4_page_0108_c04_069.png,GOLD,val,古,古,của
gold/yen4_page_0108_c04_070.png,GOLD,val,安,妥,ăn
silver/yen4_page_0108_c04_072.png,SILVER,val,畧,褰,trước
gold/yen4_page_0108_c04_073.png,GOLD,val,昆,昆,Con
gold/yen4_page_0108_c04_074.png,GOLD,val,連,連,liền
gold/yen4_page_0108_c04_075.png,GOLD,val,多,多,đi
silver/yen4_page_0108_c04_077.png,SILVER,val,福,梅,phúc
gold/yen4_page_0108_c04_078.png,GOLD,val,爲,爲,vì
gold/yen4_page_0108_c04_079.png,GOLD,val,事,事,sự
gold/yen4_page_0108_c04_080.png,GOLD,val,意,意,ấy
gold/yen4_page_0108_c04_081.png,GOLD,val,㝵,㝵,người
silver/yen4_page_0108_c04_082.png,SILVER,val,強,旌,càng
gold/yen4_page_0108_c04_083.png,GOLD,val,信,信,tin
gold/yen4_page_0108_c04_084.png,GOLD,val,徳,徳,Đức
gold/yen4_page_0108_c04_085.png,GOLD,val,主,主,Chúa
gold/yen4_page_0108_c04_087.png,GOLD,val,喡,偉,và
gold/yen4_page_0108_c05_089.png,GOLD,val,召,召,chịu
gold/yen4_page_0108_c05_090.png,GOLD,val,道,道,đạo
gold/yen4_page_0108_c05_091.png,GOLD,val,仍,仍,nhưng
silver/yen4_page_0108_c05_092.png,SILVER,val,麻,在,mà
gold/yen4_page_0108_c05_094.png,GOLD,val,唉,咲,ai
gold/yen4_page_0108_c05_095.png,GOLD,val,敢,敢,dám
silver/yen4_page_0108_c05_097.png,SILVER,val,罪,眾,tội
gold/yen4_page_0108_c05_098.png,GOLD,val,朱,朱,cho
gold/yen4_page_0108_c05_103.png,GOLD,val,徳,徳,Đức
gold/yen4_page_0108_c05_104.png,GOLD,val,主,主,Chúa
silver/yen4_page_0108_c05_105.png,SILVER,val,𡗶,爾,Trời
gold/yen4_page_0108_c05_108.png,GOLD,val,朱,朱,cho
gold/yen4_page_0108_c05_109.png,GOLD,val,特,特,được
gold/yen4_page_0108_c05_110.png,GOLD,val,事,事,sự
gold/yen4_page_0108_c05_111.png,GOLD,val,意,意,ấy
silver/yen4_page_0108_c06_112.png,SILVER,val,丕,壬,Vậy
gold/yen4_page_0108_c06_113.png,GOLD,val,㝵,旱,người
silver/yen4_page_0108_c06_114.png,SILVER,val,沛,乕,phải
gold/yen4_page_0108_c06_115.png,GOLD,val,烈,烈,liệt
silver/yen4_page_0108_c06_117.png,SILVER,val,庄,在,chăng
gold/yen4_page_0108_c06_118.png,GOLD,val,群,群,còn
gold/yen4_page_0108_c06_119.png,GOLD,val,理,理,lẽ
gold/yen4_page_0108_c06_120.png,GOLD,val,之,之,gì
gold/yen4_page_0108_c06_121.png,GOLD,val,麻,麻,mà
gold/yen4_page_0108_c06_122.png,GOLD,val,拖,屯,đã
gold/yen4_page_0108_c06_123.png,GOLD,val,連,連,liền
gold/yen4_page_0108_c06_124.png,GOLD,val,宜,宜,nghe
silver/yen4_page_0108_c06_127.png,SILVER,val,浪,辰,răng
silver/yen4_page_0108_c06_128.png,SILVER,val,眉,爾,Mày
silver/yen4_page_0108_c06_129.png,SILVER,val,多,赱,đi
gold/yen4_page_0108_c06_130.png,GOLD,val,成,成,thành
gold/yen4_page_0108_c06_131.png,GOLD,val,悲,悲,Bi
gold/yen4_page_0108_c06_133.png,GOLD,val,麻,麻,mà
gold/yen4_page_0108_c06_135.png,GOLD,val,命,命,mình
gold/yen4_page_0108_c07_137.png,GOLD,train,其,其,kia
gold/yen4_page_0108_c07_138.png,GOLD,train,連,連,liền
gold/yen4_page_0108_c07_139.png,GOLD,train,㐌,㐌,đã
silver/yen4_page_0108_c07_140.png,SILVER,train,晜,電,Con
gold/yen4_page_0108_c07_141.png,GOLD,train,奏,奏,tâu
silver/yen4_page_0108_c07_142.png,SILVER,train,君,向,vua
gold/yen4_page_0108_c07_144.png,GOLD,train,事,事,sự
gold/yen4_page_0108_c07_145.png,GOLD,train,意,意,ấy
gold/yen4_page_0108_c07_146.png,GOLD,train,由,由,Dù
gold/yen4_page_0108_c07_147.png,GOLD,train,麻,麻,mà
gold/yen4_page_0108_c07_149.png,GOLD,train,庄,庄,chẳng
silver/yen4_page_0108_c07_150.png,SILVER,train,悶,問,muốn
gold/yen4_page_0108_c07_151.png,GOLD,train,朱,朱,cho
gold/yen4_page_0108_c07_152.png,GOLD,train,晜,冕,con
gold/yen4_page_0108_c07_153.png,GOLD,train,多,多,đi
gold/yen4_page_0108_c07_154.png,GOLD,train,坦,坦,đất
silver/yen4_page_0108_c07_155.png,SILVER,train,意,慰,ấy
gold/yen4_page_0108_c07_157.png,GOLD,train,坦,坦,đất
gold/yen4_page_0108_c07_158.png,GOLD,train,几,几,kẻ
gold/yen4_page_0108_c08_159.png,GOLD,train,固,固,có
gold/yen4_page_0108_c08_160.png,GOLD,train,道,道,đạo
silver/yen4_page_0108_c08_161.png,SILVER,train,罢,雲,bởi
gold/yen4_page_0108_c08_162.png,GOLD,train,傷,傷,thương
gold/yen4_page_0108_c08_163.png,GOLD,train,昆,昆,con
gold/yen4_page_0108_c08_164.png,GOLD,train,時,時,thì
gold/yen4_page_0108_c08_166.png,GOLD,train,朱,朱,cho
gold/yen4_page_0108_c08_167.png,GOLD,train,多,多,đi
gold/yen4_page_0108_c08_168.png,GOLD,train,吏,吏,lại
gold/yen4_page_0108_c08_169.png,GOLD,train,改,改,gửi
gold/yen4_page_0108_c08_170.png,GOLD,train,書,書,thư
gold/yen4_page_0108_c08_171.png,GOLD,train,朱,朱,cho
gold/yen4_page_0108_c08_173.png,GOLD,train,渃,渃,nước
gold/yen4_page_0108_c08_174.png,GOLD,train,意,意,ấy
gold/yen4_page_0108_c08_175.png,GOLD,train,先,卷,tên
gold/yen4_page_0108_c08_177.png,GOLD,train,批,批,Phê
silver/yen4_page_0108_c09_181.png,SILVER,test,浪,宸,rằng
gold/yen4_page_0108_c09_182.png,GOLD,test,仍,仍,Những
gold/yen4_page_0108_c09_183.png,GOLD,test,㝵,㝵,người
gold/yen4_page_0108_c09_185.png,GOLD,test,碎,碎,tôi
gold/yen4_page_0108_c09_186.png,GOLD,test,坦,坦,đất
gold/yen4_page_0108_c09_187.png,GOLD,test,意,意,ấy
gold/yen4_page_0108_c09_188.png,GOLD,test,㐌,㐌,đã
gold/yen4_page_0108_c09_189.png,GOLD,test,他,他,tha
gold/yen4_page_0108_c09_190.png,GOLD,test,遣,遣,khiến
silver/yen4_page_0108_c09_191.png,SILVER,test,迻,逢,đưa
silver/yen4_page_0108_c09_192.png,SILVER,test,晜,気,con
gold/yen4_page_0108_c09_193.png,GOLD,test,命,命,mình
gold/yen4_page_0108_c09_194.png,GOLD,test,其,兵,cùng
gold/yen4_page_0108_c09_195.png,GOLD,test,佔,佔,xem
gold/yen4_page_0108_c09_197.png,GOLD,test,朱,朱,cho
gold/yen4_page_0108_c09_200.png,GOLD,test,意,意,ấy
gold/yen4_page_0110_c01_000.png,GOLD,train,㓜,㓜,ao
gold/yen4_page_0110_c01_001.png,GOLD,train,噲,噲,gọi
gold/yen4_page_0110_c01_004.png,GOLD,train,翁,翁,ông
gold/yen4_page_0110_c01_005.png,GOLD,train,為,為,Vi
gold/yen4_page_0110_c01_006.png,GOLD,train,連,連,sen
gold/yen4_page_0110_c01_008.png,GOLD,train,連,連,liền
gold/yen4_page_0110_c01_009.png,GOLD,train,吏,吏,đã
gold/yen4_page_0110_c01_010.png,GOLD,train,右,石,lại
gold/yen4_page_0110_c01_011.png,GOLD,train,法,法,phép
gold/yen4_page_0110_c01_013.png,GOLD,train,罪,罪,tội
gold/yen4_page_0110_c01_014.png,GOLD,train,女,女,nữa
gold/yen4_page_0110_c01_016.png,GOLD,train,㝵,㝵,người
gold/yen4_page_0110_c01_017.png,GOLD,train,庄,庄,chẳng
gold/yen4_page_0110_c01_018.png,GOLD,train,皮,反,VỀ
gold/yen4_page_0110_c01_019.png,GOLD,train,坦,坦,ĐẤT
gold/yen4_page_0110_c01_020.png,GOLD,train,命,命,MÌNH
gold/yen4_page_0110_c02_021.png,GOLD,train,於,於,ở
gold/yen4_page_0110_c02_022.png,GOLD,train,吏,吏,lại
silver/yen4_page_0110_c02_024.png,SILVER,train,茹,燕,nhà
gold/yen4_page_0110_c02_025.png,GOLD,train,盈,盈,riêng
silver/yen4_page_0110_c02_026.png,SILVER,train,帝,席,đấy
silver/yen4_page_0110_c02_027.png,SILVER,train,佇,件,giữ
gold/yen4_page_0110_c02_028.png,GOLD,train,命,命,mình
gold/yen4_page_0110_c02_030.png,GOLD,train,仕,仕,sẽ
gold/yen4_page_0110_c02_031.png,GOLD,train,朱,朱,cho
gold/yen4_page_0110_c02_032.png,GOLD,train,旦,旦,đến
silver/yen4_page_0110_c02_034.png,SILVER,train,丕,石,Vậy
gold/yen4_page_0110_c02_035.png,GOLD,train,徳,徳,Đức
gold/yen4_page_0110_c02_036.png,GOLD,train,主,主,Chúa
silver/yen4_page_0110_c02_038.png,SILVER,train,把,船,trả
gold/yen4_page_0110_c02_039.png,GOLD,train,功,功,công
gold/yen4_page_0110_c02_040.png,GOLD,train,朱,朱,cho
gold/yen4_page_0110_c02_041.png,GOLD,train,咍,冶,hay
gold/yen4_page_0110_c03_044.png,GOLD,train,朱,朱,cho
gold/yen4_page_0110_c05_063.png,GOLD,train,翁,翁,Ông
gold/yen4_page_0110_c05_064.png,GOLD,train,塢,皇,ô
gold/yen4_page_0110_c05_065.png,GOLD,train,傌,馮,mà
gold/yen4_page_0110_c05_067.png,GOLD,train,移,移,đi
silver/yen4_page_0110_c05_068.png,SILVER,train,烏,与,THỜ
gold/yen4_page_0110_c08_120.png,GOLD,train,𪜀,女,là
gold/yen4_page_0110_c08_121.png,GOLD,train,敬,故,kính
silver/yen4_page_0112_c01_000.png,SILVER,train,𧗱,街,về
gold/yen4_page_0112_c01_001.png,GOLD,train,事,事,sự
gold/yen4_page_0112_c01_002.png,GOLD,train,蓮,蓮,trên
gold/yen4_page_0112_c01_004.png,GOLD,train,時,時,thì
gold/yen4_page_0112_c01_005.png,GOLD,train,特,特,được
gold/yen4_page_0112_c01_006.png,GOLD,train,几,凡,hòn
gold/yen4_page_0112_c01_007.png,GOLD,train,瑟,瑟,sắt
gold/yen4_page_0112_c01_008.png,GOLD,train,亘,亘,cứng
gold/yen4_page_0112_c01_009.png,GOLD,train,意,意,ấy
gold/yen4_page_0112_c01_010.png,GOLD,train,旦,旦,Đến
gold/yen4_page_0112_c01_011.png,GOLD,train,欺,欺,khi
silver/yen4_page_0112_c01_012.png,SILVER,train,塊,思,khỏi
gold/yen4_page_0112_c01_014.png,GOLD,train,饒,饒,nhiêu
gold/yen4_page_0112_c01_015.png,GOLD,train,事,事,sự
gold/yen4_page_0112_c01_016.png,GOLD,train,時,時,thì
gold/yen4_page_0112_c01_017.png,GOLD,train,奴,奴,nó
gold/yen4_page_0112_c01_018.png,GOLD,train,赦,数,tha
gold/yen4_page_0112_c02_021.png,GOLD,train,共,共,cùng
gold/yen4_page_0112_c02_022.png,GOLD,train,本,本,bốn
silver/yen4_page_0112_c02_023.png,SILVER,train,道,適,đạo
silver/yen4_page_0112_c02_024.png,SILVER,train,欺,敗,Khi
gold/yen4_page_0112_c02_025.png,GOLD,train,於,於,ở
gold/yen4_page_0112_c02_026.png,GOLD,train,帝,帝,đấy
gold/yen4_page_0112_c02_030.png,GOLD,train,法,法,phép
silver/yen4_page_0112_c02_031.png,SILVER,train,邏,是,lạ
gold/yen4_page_0112_c02_032.png,GOLD,train,如,如,Như
gold/yen4_page_0112_c02_033.png,GOLD,train,没,没,một
gold/yen4_page_0112_c02_034.png,GOLD,train,吝,吝,lần
gold/yen4_page_0112_c02_035.png,GOLD,train,意,意,ấy
gold/yen4_page_0112_c02_036.png,GOLD,train,𤈜,煙,cháy
gold/yen4_page_0112_c02_037.png,GOLD,train,如,如,nhà
silver/yen4_page_0112_c02_038.png,SILVER,train,㝵,身,người
gold/yen4_page_0112_c02_040.png,GOLD,train,中,中,trong
silver/yen4_page_0112_c02_041.png,SILVER,train,呂,煆,lửa
gold/yen4_page_0112_c02_042.png,GOLD,train,麻,麻,mà
gold/yen4_page_0112_c03_043.png,GOLD,train,悉,悉,tắt
gold/yen4_page_0112_c03_044.png,GOLD,train,多,多,đi
gold/yen4_page_0112_c03_045.png,GOLD,train,固,固,Có
gold/yen4_page_0112_c03_046.png,GOLD,train,饒,饒,nhiều
gold/yen4_page_0112_c03_047.png,GOLD,train,几,儿,kẻ
gold/yen4_page_0112_c03_048.png,GOLD,train,列,列,liệt
gold/yen4_page_0112_c03_049.png,GOLD,train,旦,旦,đến
gold/yen4_page_0112_c03_050.png,GOLD,train,共,共,cùng
gold/yen4_page_0112_c03_051.png,GOLD,train,㝵,㝵,người
gold/yen4_page_0112_c03_053.png,GOLD,train,𦔳,𦔳,chữa
gold/yen4_page_0112_c03_054.png,GOLD,train,朱,朱,cho
gold/yen4_page_0112_c03_056.png,GOLD,train,寺,寺,thì
silver/yen4_page_0112_c03_057.png,SILVER,train,㝵,冐,người
gold/yen4_page_0112_c03_058.png,GOLD,train,礼,礼,lấy
gold/yen4_page_0112_c03_062.png,GOLD,train,遣,遣,khiến
gold/yen4_page_0112_c03_063.png,GOLD,train,每,每,mọi
gold/yen4_page_0112_c03_064.png,GOLD,train,疾,疾,tật
gold/yen4_page_0112_c04_065.png,GOLD,train,連,連,liền
gold/yen4_page_0112_c04_066.png,GOLD,train,多,多,đi
gold/yen4_page_0112_c04_067.png,GOLD,train,即,即,tức
gold/yen4_page_0112_c04_068.png,GOLD,train,時,時,thì
gold/yen4_page_0112_c04_069.png,GOLD,train,旦,旦,Đến
gold/yen4_page_0112_c04_070.png,GOLD,train,欺,欺,khi
gold/yen4_page_0112_c04_072.png,GOLD,train,生,生,sinh
gold/yen4_page_0112_c04_073.png,GOLD,train,時,時,thì
gold/yen4_page_0112_c04_074.png,GOLD,train,壳,壳,xác
gold/yen4_page_0112_c04_077.png,GOLD,train,娄,姜,lâu
gold/yen4_page_0112_c04_078.png,GOLD,train,南,南,năm
gold/yen4_page_0112_c04_079.png,GOLD,train,麻,麻,mà
gold/yen4_page_0112_c04_080.png,GOLD,train,庄,庄,chăng
gold/yen4_page_0112_c04_081.png,GOLD,train,虛,虛,hư
gold/yen4_page_0112_c04_082.png,GOLD,train,多,多,đi
gold/yen4_page_0112_c04_083.png,GOLD,train,朱,朱,cho
gold/yen4_page_0112_c04_084.png,GOLD,train,年,年,nên
gold/yen4_page_0112_c04_085.png,GOLD,train,仍,仍,những
silver/yen4_page_0112_c04_086.png,SILVER,train,君,匈,vua
gold/yen4_page_0112_c04_087.png,GOLD,train,共,共,cùng
gold/yen4_page_0112_c05_088.png,GOLD,train,官,官,quan
gold/yen4_page_0112_c05_089.png,GOLD,train,重,重,trọng
gold/yen4_page_0112_c05_090.png,GOLD,train,浸,浸,tẩm
gold/yen4_page_0112_c05_091.png,GOLD,train,壳,壳,xác
gold/yen4_page_0112_c05_092.png,GOLD,train,㝵,㝵,người
gold/yen4_page_0112_c05_093.png,GOLD,train,麻,麻,mà
gold/yen4_page_0112_c05_094.png,GOLD,train,敬,敬,kính
gold/yen4_page_0112_c05_096.png,GOLD,train,欺,歇,Khi
gold/yen4_page_0112_c05_097.png,GOLD,train,意,意,ấy
gold/yen4_page_0112_c05_100.png,GOLD,train,忘,忘,vòng
gold/yen4_page_0112_c05_101.png,GOLD,train,黄,黄,vàng
gold/yen4_page_0112_c05_102.png,GOLD,train,於,於,ở
gold/yen4_page_0112_c05_103.png,GOLD,train,蓮,蓮,trên
gold/yen4_page_0112_c05_104.png,GOLD,train,壳,壳,xác
gold/yen4_page_0112_c05_105.png,GOLD,train,㝵,㝵,người
gold/yen4_page_0112_c05_107.png,GOLD,train,証,証,chứng
gold/yen4_page_0112_c05_108.png,GOLD,train,事,事,sự
gold/yen4_page_0112_c05_109.png,GOLD,train,重,重,trọng
gold/yen4_page_0112_c06_110.png,GOLD,test,灵,灵,linh
silver/yen4_page_0112_c06_111.png,SILVER,test,魂,𢙢,hồn
gold/yen4_page_0112_c06_112.png,GOLD,test,㐌,㐌,đã
gold/yen4_page_0112_c06_113.png,GOLD,test,特,特,được
gold/yen4_page_0112_c06_114.png,GOLD,test,連,連,lên
gold/yen4_page_0112_c07_116.png,GOLD,train,翁,翁,Ông
silver/yen4_page_0112_c07_118.png,SILVER,train,樞,樞,Giu
gold/yen4_page_0112_c07_120.png,GOLD,train,螉,螉,ong
gold/yen4_page_0112_c07_121.png,GOLD,train,曰,曰,viết
gold/yen4_page_0112_c07_123.png,GOLD,train,傳,傳,truyện
gold/yen4_page_0112_c07_124.png,GOLD,train,礼,礼,Lễ
silver/yen4_page_0112_c07_125.png,SILVER,train,𠊚,等,người
gold/yen4_page_0112_c07_128.png,GOLD,train,邁,邁,mươi
gold/yen4_page_0112_c07_131.png,GOLD,train,正,正,giêng
gold/yen4_page_0112_c08_132.png,GOLD,train,翁,翁,Ông
gold/yen4_page_0112_c08_134.png,GOLD,train,尼,尼,này
gold/yen4_page_0112_c08_135.png,GOLD,train,生,生,sinh
gold/yen4_page_0112_c08_137.png,GOLD,train,於,於,ở
gold/yen4_page_0112_c08_138.png,GOLD,train,城,城,thành
gold/yen4_page_0112_c08_140.png,GOLD,train,中,中,trong
gold/yen4_page_0112_c08_142.png,GOLD,train,衣,衣,Y
gold/yen4_page_0112_c08_147.png,GOLD,train,崙,崙,son
gold/yen4_page_0112_c08_149.png,GOLD,train,南,南,nam
gold/yen4_page_0112_c09_152.png,GOLD,train,生,生,sinh
gold/yen4_page_0112_c09_153.png,GOLD,train,特,特,được
gold/yen4_page_0112_c09_154.png,GOLD,train,晜,冕,con
silver/yen4_page_0112_c09_155.png,SILVER,train,郎,節,sang
gold/yen4_page_0112_c09_156.png,GOLD,train,重,重,trọng
gold/yen4_page_0112_c09_157.png,GOLD,train,欺,欺,Khi
gold/yen4_page_0112_c09_159.png,GOLD,train,生,生,sinh
gold/yen4_page_0112_c09_161.png,GOLD,train,連,連,liền
gold/yen4_page_0112_c09_165.png,GOLD,train,椊,梓,Rút
gold/yen4_page_0112_c09_166.png,GOLD,train,朱,朱,cho
gold/yen4_page_0112_c09_167.png,GOLD,train,各,各,các
gold/yen4_page_0112_c09_168.png,GOLD,train,本,本,bốn
gold/yen4_page_0112_c09_169.png,GOLD,train,道,道,đạo
gold/yen4_page_0112_c09_170.png,GOLD,train,如,如,như
gold/yen4_page_0114_c01_000.png,GOLD,train,欺,欺,khi
silver/yen4_page_0114_c01_001.png,SILVER,train,柴,架,thầy
gold/yen4_page_0114_c01_003.png,GOLD,train,礼,礼,lễ
gold/yen4_page_0114_c01_004.png,GOLD,train,欺,欺,Khi
silver/yen4_page_0114_c01_008.png,SILVER,train,晜,晁,con
gold/yen4_page_0114_c01_009.png,GOLD,train,多,多,đi
silver/yen4_page_0114_c01_011.png,SILVER,train,罪,策,tội
gold/yen4_page_0114_c01_012.png,GOLD,train,時,時,thì
silver/yen4_page_0114_c01_013.png,SILVER,train,㝵,𭔿,người
gold/yen4_page_0114_c01_014.png,GOLD,train,些,些,ta
silver/yen4_page_0114_c01_015.png,SILVER,train,宜,直,nghe
gold/yen4_page_0114_c01_016.png,GOLD,train,欯,欿,hát
gold/yen4_page_0114_c01_017.png,GOLD,train,連,連,trên
gold/yen4_page_0114_c01_019.png,GOLD,train,窖,窖,khéo
gold/yen4_page_0114_c01_020.png,GOLD,train,廪,廪,lắm
gold/yen4_page_0114_c01_021.png,GOLD,train,共,共,cùng
silver/yen4_page_0114_c02_022.png,SILVER,train,固,因,có
silver/yen4_page_0114_c02_023.png,SILVER,train,省,嘴,tiếng
gold/yen4_page_0114_c02_024.png,GOLD,train,浪,浪,rằng
silver/yen4_page_0114_c02_025.png,SILVER,train,歆,𣣱,hôm
gold/yen4_page_0114_c02_026.png,GOLD,train,尼,尼,nay
gold/yen4_page_0114_c02_027.png,GOLD,train,固,固,có
gold/yen4_page_0114_c02_028.png,GOLD,train,礼,礼,lễ
gold/yen4_page_0114_c02_029.png,GOLD,train,生,生,sinh
silver/yen4_page_0114_c02_030.png,SILVER,train,囉,要,ra
silver/yen4_page_0114_c02_031.png,SILVER,train,庄,生,chẳng
silver/yen4_page_0114_c02_032.png,SILVER,train,固,國,có
gold/yen4_page_0114_c02_033.png,GOLD,train,埃,埃,ai
gold/yen4_page_0114_c02_035.png,GOLD,train,朱,朱,cho
gold/yen4_page_0114_c02_036.png,GOLD,train,平,平,BẰNG
gold/yen4_page_0114_c02_037.png,GOLD,train,欺,欺,KHI
gold/yen4_page_0114_c02_038.png,GOLD,train,群,群,CÒN
gold/yen4_page_0114_c02_039.png,GOLD,train,召,召,CHỊU
gold/yen4_page_0114_c02_040.png,GOLD,train,法,法,PHÉP
gold/yen4_page_0114_c02_041.png,GOLD,train,意,意,ẤY
gold/yen4_page_0114_c02_042.png,GOLD,train,体,体,THẤY
silver/yen4_page_0114_c02_043.png,SILVER,train,沒,受,MỘT
silver/yen4_page_0114_c03_044.png,SILVER,train,礼,桃,trẻ
gold/yen4_page_0114_c03_045.png,GOLD,train,於,於,ở
gold/yen4_page_0114_c03_046.png,GOLD,train,尼,忌,nơi
gold/yen4_page_0114_c03_047.png,GOLD,train,髙,髙,cao
gold/yen4_page_0114_c03_049.png,GOLD,train,帽,帽,mão
gold/yen4_page_0114_c03_050.png,GOLD,train,如,如,như
gold/yen4_page_0114_c03_051.png,GOLD,train,曰,曰,viết
silver/yen4_page_0114_c03_053.png,SILVER,train,思,𢙢,tay
gold/yen4_page_0114_c03_054.png,GOLD,train,時,時,thì
gold/yen4_page_0114_c03_055.png,GOLD,train,扲,矜,cầm
silver/yen4_page_0114_c03_057.png,SILVER,train,泊,内,bạc
gold/yen4_page_0114_c03_058.png,GOLD,train,麻,麻,mà
silver/yen4_page_0114_c03_059.png,SILVER,train,浪,辰,rằng
