image,nom_idx,syl_idx,syllable_ocr,syllable_raw,tier_v3,tier_goc,rule_goc,p_register,dict_support,context_evidence,l1_support,l1_tie,flank_gold,box_source,qd01_locked,qd01_excluded,label_canonical,crop_quality_flag,stray_ink,border_ink,ink_pct,crop_w,crop_h,seg_flag,s3_cosine
gold/stt2_page_0236_c01_015.png,15,15,mặt,mặt,CHAR_A,,,1.0,20,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,末,ok,0.0,0.0,0.171,115,163,ok,
syllable/stt2_page_0236_c01_016.png,16,16,thầy,thầy,SYL,,,1.0,8,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0078,0.171,128,167,ok,
gold/stt2_page_0236_c01_018.png,18,18,tô,tô,CHAR_A,,,1.0,23,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,蘇,ok,0.0,0.0233,0.24,129,134,ok,
gold/stt2_page_0236_c02_019.png,0,0,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,麻,ok,0.0,0.0,0.238,150,119,ok,
gold/stt2_page_0236_c02_020.png,1,1,người,người,CHAR_A,GOLD,s1_inter_s2_direct,1.0,20,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0118,0.17,127,170,ok,
gold/stt2_page_0236_c02_022.png,3,3,trở,trở,CHAR_A,,,1.0,37,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,把,ok,0.0,0.0078,0.248,129,169,ok,
gold/stt2_page_0236_c02_023.png,4,4,bên,bên,CHAR_A,,,1.0,26,corpus4|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,边,ok,0.0,0.131,0.269,126,160,ok,
gold/stt2_page_0236_c02_027.png,8,8,và,Và,CHAR_B,,,1.0,17,tone|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,𢯓,ok,0.0,0.0,0.189,122,163,ok,
gold/stt2_page_0236_c02_028.png,9,9,bên,bên,CHAR_A,,,1.0,26,corpus4|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,边,ok,0.0,0.013,0.242,115,165,ok,
syllable/stt2_page_0236_c02_029.png,10,10,này,này,SYL,,,1.0,16,corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0227,0.158,132,161,ok,
gold/stt2_page_0236_c02_030.png,11,11,nữa,nữa,CHAR_A,,,1.0,5,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,女,ok,0.0,0.0072,0.131,139,168,ok,
gold/stt2_page_0236_c02_031.png,12,12,cho,cho,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,朱,ok,0.0,0.0097,0.158,103,170,ok,
gold/stt2_page_0236_c02_032.png,13,13,tôi,tôi,CHAR_A,,,1.0,17,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,碎,ok,0.0,0.0,0.196,107,162,ok,
gold/stt2_page_0236_c02_033.png,14,14,chịu,chịu,CHAR_A,,,1.0,8,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,召,ok,0.0,0.12,0.186,75,170,tall,
gold/stt2_page_0236_c02_034.png,15,15,vì,vì,CHAR_A,,,1.0,7,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,為,ok,0.0,0.0135,0.193,111,146,ok,
gold/stt2_page_0236_c02_035.png,16,16,đức,Đức,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,德,ok,0.0,0.0315,0.229,111,167,ok,
gold/stt2_page_0236_c02_036.png,17,17,chúa,Chúa,CHAR_A,,,1.0,2,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,主,ok,0.0,0.0,0.119,131,135,ok,
syllable/stt2_page_0236_c03_037.png,0,0,giê,Giê,SYL,,,1.0,9,bigram|corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.0,0.198,126,131,ok,
syllable/stt2_page_0236_c03_038.png,1,1,su,su,SYL,,,1.0,11,bigram|corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.085,0.273,100,150,ok,
syllable/stt2_page_0236_c03_040.png,3,3,cũng,cũng,SYL,,,1.0,17,corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.031,0.215,129,156,ok,
syllable/stt2_page_0236_c03_041.png,4,4,làm,làm,SYL,,,1.0,17,bigram|corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0127,0.16,118,166,ok,
gold/stt2_page_0236_c03_042.png,5,5,chước,chước,CHAR_A,,,1.0,56,bigram|corpus4|corpus2|direct|sim_unique,0,0,0,detector,0,0,斫,ok,0.0,0.0,0.191,119,160,ok,
gold/stt2_page_0236_c03_044.png,7,7,dữ,dữ,CHAR_A,,,1.0,36,tone|direct,0,0,0,detector,0,0,與,ok,0.0,0.0,0.208,122,133,ok,
gold/stt2_page_0236_c03_046.png,9,9,nữa,nữa,CHAR_A,,,1.0,5,corpus4|tone|corpus2|direct|sim_unique,0,0,0,detector,0,0,女,ok,0.0,0.0,0.14,127,170,ok,
syllable/stt2_page_0236_c03_047.png,10,10,là,là,SYL,,,1.0,31,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0077,0.13,130,170,ok,
gold/stt2_page_0236_c03_048.png,11,11,giục,giục,CHAR_A,,,1.0,12,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,逐,ok,0.0,0.0,0.184,127,164,ok,
gold/stt2_page_0236_c03_049.png,12,12,bỏ,bỏ,CHAR_A,,,1.0,18,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,補,ok,0.0,0.0,0.248,104,166,ok,
syllable/stt2_page_0236_c03_050.png,13,13,đạo,đạo,SYL,,,1.0,40,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0,0.232,126,138,ok,
gold/stt2_page_0236_c03_051.png,14,14,có,có,CHAR_A,,,1.0,15,corpus4|corpus2|direct,0,0,0,detector,0,0,固,ok,0.0,0.0079,0.223,126,158,ok,
gold/stt2_page_0236_c03_053.png,16,16,thì,thì,CHAR_A,,,1.0,56,corpus4|corpus2|direct,0,0,0,detector,0,0,時,ok,0.0,0.0095,0.226,105,167,ok,
syllable/stt2_page_0236_c03_054.png,17,17,vua,vua,SYL,,,1.0,15,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.233,114,131,ok,
gold/stt2_page_0236_c04_055.png,0,0,cho,cho,CHAR_B,,,1.0,12,corpus4|corpus2|sim_unique,0,0,0,detector,0,0,朱,ok,0.0,0.0,0.17,126,114,ok,
gold/stt2_page_0236_c04_056.png,1,1,nhiều,nhiều,SYL,SYLLABLE,syl_ctx:corpus4,1.0,corpus,corpus4|tone|corpus2,0,0,1,detector,0,0,僥,ok,0.0,0.0,0.177,120,148,ok,
gold/stt2_page_0236_c04_057.png,2,2,của,của,CHAR_A,,,1.0,8,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,detector,0,0,古,ok,0.0,0.0,0.196,114,144,ok,
gold/stt2_page_0236_c04_058.png,3,3,cải,cải,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,detector,0,0,改,bleed,0.2142,0.0,0.261,103,149,ok,
gold/stt2_page_0236_c04_059.png,4,4,lại,Lại,CHAR_A,,,1.0,55,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,吏,ok,0.0,0.1368,0.254,117,146,ok,
syllable/stt2_page_0236_c04_060.png,5,5,đem,đem,SYL,,,1.0,28,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0,0.222,117,156,ok,
gold/stt2_page_0236_c04_061.png,6,6,năm,năm,CHAR_A,,,1.0,19,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,南,ok,0.0,0.124,0.198,121,158,ok,
gold/stt2_page_0236_c04_062.png,7,7,con,con,CHAR_A,,,1.0,15,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,昆,ok,0.0,0.0,0.175,124,158,ok,
gold/stt2_page_0236_c04_063.png,8,8,gái,gái,CHAR_B,,,1.0,11,bigram|corpus2|sim_unique,0,0,2,detector,0,0,𡛔,ok,0.0,0.0,0.216,126,156,ok,
gold/stt2_page_0236_c04_064.png,9,9,đến,đến,CHAR_A,,,1.0,21,corpus4|corpus2|direct,0,0,0,detector,0,0,旦,ok,0.0,0.0385,0.23,130,157,ok,
gold/stt2_page_0236_c04_065.png,10,10,đấy,đấy,CHAR_B,,,1.0,11,tone|sim_unique,0,0,2,detector,0,0,底,ok,0.0,0.0299,0.23,117,151,ok,
gold/stt2_page_0236_c04_066.png,11,11,rằng,rằng,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,浪,ok,0.0,0.05,0.227,110,154,ok,
gold/stt2_page_0236_c04_067.png,12,12,bay,Bay,CHAR_A,,,1.0,57,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,悲,ok,0.0,0.0381,0.179,118,154,ok,
gold/stt2_page_0236_c04_068.png,13,13,lấy,lấy,CHAR_A,,,1.0,24,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,礼,ok,0.0,0.0,0.194,124,151,ok,
gold/stt2_page_0236_c04_070.png,15,15,này,này,CHAR_A,,,1.0,16,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,尼,ok,0.0,0.0652,0.207,92,157,ok,
syllable/stt2_page_0236_c04_071.png,16,16,làm,làm,SYL,,,1.0,17,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0288,0.255,104,157,ok,
gold/stt2_page_0236_c04_073.png,18,18,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,麻,ok,0.0,0.0161,0.239,124,157,ok,
gold/stt2_page_0236_c04_074.png,19,19,ở,ở,CHAR_A,,,1.0,20,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,於,ok,0.0,0.1032,0.221,126,134,ok,
gold/stt2_page_0236_c05_075.png,0,0,đây,đây,CHAR_A,,,1.0,19,corpus4|corpus2|direct,0,0,1,detector,0,0,低,ok,0.0,0.0,0.197,107,145,ok,
gold/stt2_page_0236_c05_076.png,1,1,cùng,cùng,CHAR_A,,,1.0,44,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,共,ok,0.0,0.0,0.136,139,157,ok,
gold/stt2_page_0236_c05_077.png,2,2,tao,tao,CHAR_A,,,1.0,66,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,蚤,ok,0.0,0.0,0.264,96,120,ok,
gold/stt2_page_0236_c05_078.png,3,3,bây,Bây,CHAR_A,,,1.0,27,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,detector,0,0,悲,ok,0.0,0.0053,0.219,95,150,ok,
gold/stt2_page_0236_c05_079.png,4,4,giờ,giờ,CHAR_A,,,1.0,14,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,除,ok,0.0,0.0045,0.183,112,145,ok,
gold/stt2_page_0236_c05_080.png,5,5,các,các,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,各,ok,0.0,0.0,0.155,118,152,ok,
gold/stt2_page_0236_c05_081.png,6,6,thầy,thầy,CHAR_A,,,1.0,8,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,柴,ok,0.0,0.0122,0.155,123,151,ok,
gold/stt2_page_0236_c05_083.png,8,8,sự,sự,CHAR_A,,,1.0,16,corpus4|corpus2|direct|sim_unique,0,0,0,detector,0,0,事,ok,0.0,0.0,0.184,101,158,ok,
syllable/stt2_page_0236_c05_084.png,9,9,ấy,ấy,SYL,,,1.0,32,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0272,0.234,92,161,ok,
syllable/stt2_page_0236_c05_085.png,10,10,lăm,lăm,SYL,,,1.0,11,bigram|corpus4|tone|corpus2,-1,0,1,detector,0,0,,ok,0.0,0.0106,0.258,94,156,ok,
gold/stt2_page_0236_c05_086.png,11,11,cùng,cùng,CHAR_A,,,1.0,44,bigram|corpus4|tone|corpus2|direct,0,0,0,detector,0,0,共,ok,0.0,0.0,0.16,130,144,ok,
gold/stt2_page_0236_c05_088.png,13,13,những,những,CHAR_A,,,1.0,8,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,仍,ok,0.0,0.0294,0.203,119,162,ok,
gold/stt2_page_0236_c05_089.png,14,14,sự,sự,CHAR_A,,,1.0,16,bigram|corpus4|corpus2|direct|sim_unique,0,0,2,detector,0,0,事,ok,0.0,0.0149,0.169,101,162,ok,
gold/stt2_page_0236_c05_090.png,15,15,kẻ,kẻ,CHAR_A,,,1.0,19,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,detector,0,0,几,ok,0.0,0.0,0.199,101,167,ok,
gold/stt2_page_0236_c05_091.png,16,16,truyền,truyền,CHAR_A,,,1.0,4,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,傳,ok,0.0,0.0323,0.232,93,168,tall,
gold/stt2_page_0236_c05_092.png,17,17,đạo,đạo,CHAR_A,,,1.0,40,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,道,ok,0.0,0.0,0.188,116,163,ok,
syllable/stt2_page_0236_c06_094.png,0,0,ấy,ấy,SYL,,,1.0,32,bigram|corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.164,129,123,ok,
gold/stt2_page_0236_c06_095.png,1,1,nữa,nữa,CHAR_A,,,1.0,5,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,0,detector,0,0,女,ok,0.0,0.0,0.134,139,160,ok,
syllable/stt2_page_0236_c06_096.png,2,2,vua,Vua,SYL,,,1.0,15,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0,0.271,77,161,tall,
gold/stt2_page_0236_c06_097.png,3,3,liền,liền,CHAR_A,,,1.0,29,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,連,ok,0.0,0.0,0.172,111,147,ok,
gold/stt2_page_0236_c06_098.png,4,4,giận,giận,CHAR_A,,,1.0,36,bigram|corpus4|corpus2|direct|sim_unique,0,0,2,detector,0,0,陣,ok,0.0,0.0,0.25,82,123,ok,
gold/stt2_page_0236_c06_099.png,5,5,lấy,lấy,CHAR_A,,,1.0,24,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,礼,ok,0.0,0.0333,0.146,105,155,ok,
gold/stt2_page_0236_c06_100.png,6,6,gươm,gươm,CHAR_A,,,1.0,17,bigram|corpus4|corpus2|direct|sim_unique,0,0,2,detector,0,0,鎌,ok,0.0,0.0,0.203,118,160,ok,
gold/stt2_page_0236_c06_101.png,7,7,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,麻,ok,0.0,0.0609,0.214,115,160,ok,
syllable/stt2_page_0236_c06_103.png,9,9,đầu,đầu,SYL,,,1.0,16,corpus4|corpus2,0,0,0,detector,0,0,,bleed,0.2415,0.05,0.231,110,156,ok,
syllable/stt2_page_0236_c06_105.png,11,11,chém,chém,SYL,,,1.0,22,corpus4|corpus2,0,0,1,midpoint,0,0,,ok,0.0,0.0,0.194,109,129,ok,
gold/stt2_page_0236_c06_106.png,12,12,cổ,cổ,CHAR_A,,,1.0,58,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,古,ok,0.0,0.0,0.184,119,150,ok,
gold/stt2_page_0236_c06_107.png,13,13,với,với,CHAR_A,,,1.0,33,corpus4|tone|corpus2|direct|sim_unique,0,0,1,detector,0,0,貝,ok,0.0,0.0,0.142,112,152,ok,
syllable/stt2_page_0236_c06_108.png,14,14,thì,thì,SYL,,,1.0,56,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0065,0.27,77,156,tall,
gold/stt2_page_0236_c06_109.png,15,15,linh,linh,CHAR_A,,,1.0,129,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,detector,0,0,灵,ok,0.0,0.0,0.265,74,144,tall,
gold/stt2_page_0236_c06_110.png,16,16,hồn,hồn,CHAR_A,,,1.0,28,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,魂,ok,0.0,0.0102,0.21,98,147,ok,
syllable/stt2_page_0236_c06_111.png,17,17,trọng,trọng,SYL,,,1.0,15,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.256,100,145,ok,
syllable/stt2_page_0236_c06_112.png,18,18,ấy,ấy,SYL,,,1.0,32,corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.004,0.148,125,119,ok,
syllable/stt2_page_0236_c07_113.png,0,0,lên,lên,SYL,,,1.0,14,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.259,110,100,ok,
gold/stt2_page_0236_c07_114.png,1,1,thiên,thiên,CHAR_A,,,1.0,94,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,天,ok,0.0,0.0,0.169,110,113,ok,
gold/stt2_page_0236_c07_115.png,2,2,đàng,đàng,CHAR_A,,,1.0,8,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,堂,ok,0.0,0.0045,0.222,110,138,ok,
gold/stt2_page_0236_c07_116.png,3,3,một,một,CHAR_A,,,1.0,37,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,蔑,ok,0.0,0.0286,0.266,105,145,ok,
gold/stt2_page_0236_c07_117.png,4,4,ngày,ngày,CHAR_A,,,1.0,11,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,時,ok,0.0,0.0273,0.259,110,147,ok,
gold/stt2_page_0236_c07_118.png,5,5,ấy,ấy,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,衣,ok,0.0,0.0887,0.18,124,136,ok,
gold/stt2_page_0236_c07_119.png,6,6,con,con,CHAR_A,,,0.9988,15,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,昆,ok,0.0,0.0902,0.187,122,137,ok,
syllable/stt2_page_0236_c07_120.png,7,8,nước,nước,SYL,,,0.991,13,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.172,131,138,ok,
gold/stt2_page_0236_c07_121.png,8,9,vu,Vu,CHAR_A,,,1.0,71,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,于,ok,0.0,0.0287,0.152,122,130,ok,
gold/stt2_page_0236_c07_122.png,9,10,tu,tu,CHAR_A,,,1.0,41,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,須,ok,0.0,0.0769,0.237,104,135,ok,
gold/stt2_page_0236_c07_124.png,11,12,tên,tên,CHAR_A,,,1.0,29,bigram|corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,先,ok,0.0,0.047,0.158,117,137,ok,
syllable/stt2_page_0236_c07_125.png,12,13,là,là,SYL,,,1.0,31,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0167,0.159,120,151,ok,
gold/stt2_page_0236_c07_128.png,15,16,thấy,thấy,CHAR_A,,,1.0,15,corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,体,ok,0.0,0.0472,0.184,106,148,ok,
gold/stt2_page_0236_c07_129.png,16,17,linh,linh,CHAR_B,,,1.0,129,bigram|corpus4|corpus2|sim_unique,0,0,2,legacy_locked_col,0,0,灵,ok,0.0,0.0,0.121,101,144,ok,
gold/stt2_page_0236_c07_130.png,17,18,hồn,hồn,CHAR_A,,,1.0,28,bigram|corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,魂,ok,0.0,0.0297,0.211,101,145,ok,
syllable/stt2_page_0236_c07_131.png,18,19,các,các,SYL,,,1.0,21,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.096,0.167,125,142,ok,
gold/stt2_page_0236_c07_132.png,19,20,người,người,CHAR_A,GOLD,s1_inter_s2_direct,1.0,20,bigram|corpus4|corpus2|direct|sim_unique,0,0,0,qd01_locked,1,0,𠊚,ok,0.0,0.018,0.135,111,146,ok,
gold/stt2_page_0236_c08_134.png,0,0,thiên,thiên,CHAR_A,,,1.0,94,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,天,ok,0.0,0.0,0.145,136,121,ok,
gold/stt2_page_0236_c08_135.png,1,1,đàng,đàng,CHAR_A,,,1.0,8,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,堂,ok,0.0,0.0,0.213,100,143,ok,
gold/stt2_page_0236_c08_136.png,2,2,giết,Giết,CHAR_A,,,1.0,21,corpus4|corpus2|direct,0,0,2,detector,0,0,折,ok,0.0,0.0,0.111,134,149,ok,
gold/stt2_page_0236_c08_137.png,3,3,đoạn,đoạn,CHAR_A,,,1.0,35,corpus4|tone|corpus2|direct|sim_unique,0,0,1,detector,0,0,断,ok,0.0,0.0,0.164,113,152,ok,
syllable/stt2_page_0236_c08_138.png,4,4,vua,vua,SYL,,,1.0,15,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0466,0.183,118,144,ok,
gold/stt2_page_0236_c08_139.png,5,5,dạy,dạy,CHAR_A,,,0.9994,14,corpus4|corpus2|direct,0,0,0,detector,0,0,代,ok,0.0,0.0236,0.156,127,156,ok,
gold/stt2_page_0236_c08_141.png,7,8,ngoài,ngoài,CHAR_A,,,0.9994,4,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,外,ok,0.0,0.0543,0.154,129,155,ok,
gold/stt2_page_0236_c08_142.png,8,9,đền,đền,CHAR_A,,,1.0,16,corpus4|corpus2|direct,0,0,1,detector,0,0,殿,ok,0.0,0.0118,0.184,127,149,ok,
syllable/stt2_page_0236_c08_143.png,9,10,cho,cho,SYL,,,1.0,12,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0085,0.118,117,152,ok,
gold/stt2_page_0236_c08_144.png,10,11,dân,dân,CHAR_A,,,1.0,7,corpus4|corpus2|direct,0,0,1,detector,0,0,民,ok,0.0,0.0,0.148,95,158,ok,
gold/stt2_page_0236_c08_145.png,11,12,lôi,lôi,CHAR_A,,,1.0,34,bigram|tone|corpus2|direct,0,0,2,detector,0,0,雷,ok,0.0,0.0,0.208,83,137,ok,
gold/stt2_page_0236_c08_146.png,12,13,đi,đi,CHAR_A,,,1.0,10,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,多,ok,0.0,0.0,0.121,102,142,ok,
gold/stt2_page_0236_c08_150.png,16,17,mà,mà,CHAR_A,,,1.0,21,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,麻,ok,0.0,0.0,0.219,87,154,ok,
gold/stt2_page_0236_c08_152.png,18,19,song,Song,CHAR_A,,,1.0,47,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,双,ok,0.0,0.0474,0.144,116,123,ok,
syllable/stt2_page_0236_c09_153.png,0,0,le,le,SYL,,,1.0,15,bigram|corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.0,0.275,77,120,ok,
syllable/stt2_page_0236_c09_154.png,1,1,chăng,chăng,SYL,,,1.0,26,bigram|corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.0393,0.239,89,147,ok,
gold/stt2_page_0236_c09_156.png,3,3,nó,Nó,CHAR_A,,,1.0,6,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,奴,ok,0.0,0.028,0.177,125,147,ok,
gold/stt2_page_0236_c09_157.png,4,4,liên,liên,CHAR_A,,,1.0,42,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,連,ok,0.0,0.0292,0.176,120,144,ok,
gold/stt2_page_0236_c09_158.png,5,5,bỏ,bỏ,CHAR_A,,,1.0,18,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,𥙷,ok,0.0,0.0,0.182,129,156,ok,
syllable/stt2_page_0236_c09_159.png,6,6,nơi,nơi,SYL,,,1.0,13,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.152,106,154,ok,
gold/stt2_page_0236_c09_161.png,8,8,dáy,dáy,CHAR_A,,,1.0,3,corpus4|corpus2|direct,0,0,0,detector,0,0,洩,ok,0.0,0.0,0.174,124,160,ok,
gold/stt2_page_0236_c09_163.png,10,10,có,có,CHAR_A,,,1.0,15,corpus4|corpus2|direct,0,0,0,detector,0,0,固,ok,0.0,0.0,0.245,80,152,tall,
gold/stt2_page_0236_c09_166.png,13,13,đánh,đánh,CHAR_A,,,1.0,6,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,打,ok,0.0,0.0,0.129,134,153,ok,
gold/stt2_page_0236_c09_168.png,15,15,đấy,đấy,CHAR_A,,,1.0,11,corpus4|corpus2|direct,0,0,1,detector,0,0,帝,ok,0.0,0.0408,0.21,98,160,ok,
gold/stt2_page_0236_c09_169.png,16,16,nó,nó,CHAR_A,,,1.0,6,corpus4|tone|corpus2|direct,0,0,1,detector,0,0,奴,ok,0.0,0.0,0.163,122,144,ok,
gold/stt2_page_0236_c09_171.png,18,18,bỏ,bỏ,CHAR_A,,,1.0,18,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,𥙷,ok,0.0,0.0,0.207,107,128,ok,
gold/stt2_page_0238_c01_000.png,0,0,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,麻,ok,0.0,0.0,0.195,136,115,ok,
gold/stt2_page_0238_c01_001.png,1,1,bốn,bốn,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,detector,0,0,本,ok,0.0,0.0855,0.17,117,139,ok,
gold/stt2_page_0238_c01_002.png,2,2,đạo,đạo,CHAR_A,,,1.0,40,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,道,ok,0.0,0.0052,0.186,97,150,ok,
gold/stt2_page_0238_c01_003.png,3,3,cất,cất,CHAR_B,,,1.0,8,bigram|corpus2|sim_unique,0,0,2,detector,0,0,拮,ok,0.0,0.061,0.181,123,148,ok,
gold/stt2_page_0238_c01_004.png,4,4,lấy,lấy,CHAR_A,,,1.0,24,bigram|corpus4|tone|corpus2|direct,0,0,0,detector,0,0,礼,ok,0.0,0.0,0.146,121,138,ok,
syllable/stt2_page_0238_c01_005.png,5,5,xác,xác,SYL,,,1.0,34,bigram|corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.1895,0.237,95,128,ok,
gold/stt2_page_0238_c01_006.png,6,6,ông,ông,CHAR_A,,,1.0,17,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,detector,0,0,翁,bleed,0.2369,0.0,0.218,101,146,ok,
gold/stt2_page_0238_c01_007.png,7,7,phê,Phê,CHAR_A,,,1.0,16,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,批,ok,0.0,0.0682,0.186,132,133,ok,
syllable/stt2_page_0238_c01_008.png,8,8,rô,rô,SYL,,,1.0,11,bigram|corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0534,0.139,131,147,ok,
gold/stt2_page_0238_c01_009.png,9,9,để,để,CHAR_A,,,1.0,66,corpus4|corpus2|direct,0,0,0,detector,0,0,㡳,ok,0.0,0.0354,0.141,113,155,ok,
gold/stt2_page_0238_c01_011.png,11,11,nhà,nhà,CHAR_A,,,1.0,19,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,detector,0,0,茹,ok,0.0,0.0365,0.106,137,151,ok,
