image,tier,label,syllable,s3,dict,flag_quality_flag,y,fused_P,fusion_decision,fusion_reason,tier_fused
gold/yen4_page_0120_c08_153.png,GOLD,連,Liền,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_155.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_156.png,GOLD,固,có,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_157.png,GOLD,味,mùi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_159.png,GOLD,廩,lắm,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_160.png,GOLD,麻,mà,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_163.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_164.png,GOLD,生,sinh,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c08_165.png,GOLD,時,thì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_166.png,GOLD,塟,táng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_169.png,GOLD,饒,nhiều,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_170.png,GOLD,法,phép,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_172.png,GOLD,計,kể,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_174.png,GOLD,掣,xiết,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_176.png,GOLD,巴,ba,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_179.png,GOLD,南,năm,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_180.png,GOLD,代,đời,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0120_c09_184.png,GOLD,翁,ong,,1.0,False,1.0,1.0,keep,,GOLD
gold/yen4_page_0122_c03_023.png,GOLD,丕,vậy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c05_029.png,GOLD,翁,Ông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c05_032.png,QUARANTINE,容,ong,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c06_036.png,GOLD,翁,Ông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c06_039.png,GOLD,生,sinh,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c06_041.png,GOLD,於,ở,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c06_043.png,QUARANTINE,衣,Y,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c06_046.png,QUARANTINE,阿,a,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c06_048.png,QUARANTINE,徳,Đức,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c06_049.png,GOLD,主,Chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c06_053.png,QUARANTINE,益,ích,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c06_057.png,QUARANTINE,稽,ghê,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_059.png,GOLD,車,xa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c07_065.png,QUARANTINE,各,các,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_066.png,GOLD,本,bổn,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c07_067.png,QUARANTINE,道,đạo,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_068.png,QUARANTINE,天,thiên,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_069.png,GOLD,下,hạ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c07_073.png,QUARANTINE,意,ấy,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_075.png,QUARANTINE,連,liền,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_076.png,QUARANTINE,筭,toan,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_077.png,QUARANTINE,𦔳,chữa,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c07_078.png,GOLD,礼,lấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c07_079.png,GOLD,衣,Y,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c08_083.png,GOLD,喬,kẻo,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c08_084.png,GOLD,几,kẻ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c08_085.png,QUARANTINE,排,bày,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_086.png,QUARANTINE,逹,đặt,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_087.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c08_089.png,QUARANTINE,詐,trá,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_091.png,QUARANTINE,朱,cho,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_092.png,QUARANTINE,虚,hư,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_093.png,GOLD,庄,chăng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c08_094.png,QUARANTINE,丕,Vậy,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_097.png,QUARANTINE,吏,lại,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_098.png,QUARANTINE,中,trong,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_099.png,QUARANTINE,城,thành,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_100.png,QUARANTINE,歌,Ca,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c08_102.png,GOLD,由,ro,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_107.png,QUARANTINE,巴,ba,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c09_108.png,QUARANTINE,邁,mươi,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c09_109.png,GOLD,曰,viết,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_111.png,QUARANTINE,論,luận,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c09_112.png,QUARANTINE,事,sự,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c09_113.png,GOLD,道,đạo,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_114.png,GOLD,時,thì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_115.png,QUARANTINE,翁,ông,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c09_117.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_118.png,GOLD,所,sửa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_119.png,QUARANTINE,饒,nhiều,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0122_c09_120.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0122_c09_121.png,GOLD,吏,lại,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_000.png,GOLD,徳,Đức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_001.png,GOLD,主,Chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_005.png,GOLD,法,phép,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_007.png,GOLD,朱,cho,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_008.png,GOLD,些,ta,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_009.png,GOLD,特,được,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_010.png,GOLD,别,biết,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_011.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_012.png,GOLD,德,Đức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_013.png,GOLD,主,Chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_014.png,GOLD,丕,Phi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_016.png,GOLD,穌,tô,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_017.png,GOLD,山,San,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_019.png,GOLD,各,các,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_020.png,GOLD,曰,viết,,1.0,True,,1.0,keep,,GOLD
gold/yen4_page_0124_c01_022.png,GOLD,合,hợp,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_023.png,GOLD,吏,lại,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_025.png,GOLD,丕,vậy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_027.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_028.png,GOLD,冷,lành,,1.0,False,1.0,1.0,keep,,GOLD
gold/yen4_page_0124_c02_030.png,GOLD,論,luận,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_032.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_035.png,GOLD,蜍,thờ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_036.png,GOLD,把,bà,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_038.png,GOLD,夭,Yêu,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_040.png,GOLD,阿,a,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_041.png,GOLD,死,tử,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_042.png,GOLD,爲,vì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c02_043.png,GOLD,道,đạo,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_044.png,GOLD,時,thì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_045.png,GOLD,各,các,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_046.png,GOLD,翁,ông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_047.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_049.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_052.png,GOLD,麻,mà,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_053.png,GOLD,封,phong,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_054.png,GOLD,包,vào,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_055.png,GOLD,几,kẻ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_056.png,GOLD,边,bên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_061.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_064.png,GOLD,麻,mà,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c03_065.png,QUARANTINE,底,để,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0124_c04_070.png,GOLD,尼,nơi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_071.png,GOLD,中,trong,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_075.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_078.png,GOLD,吏,lại,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_079.png,GOLD,巴,Ba,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_083.png,GOLD,共,cùng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_084.png,GOLD,願,nguyện,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_086.png,GOLD,朱,cho,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c04_087.png,GOLD,特,được,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_091.png,GOLD,代,dạy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_092.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_093.png,GOLD,實,thật,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_094.png,GOLD,塊,Khỏi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_095.png,GOLD,巴,ba,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_097.png,GOLD,体,thấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_100.png,GOLD,几,kẻ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_102.png,GOLD,於,ở,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_103.png,GOLD,真,chân,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_104.png,GOLD,㝵,người,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_105.png,GOLD,詞,tờ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_106.png,GOLD,边,bên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_107.png,GOLD,几,kẻ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_108.png,GOLD,信,tin,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c05_109.png,QUARANTINE,實,thật,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0124_c05_110.png,GOLD,時,thì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_114.png,GOLD,礼,lấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_115.png,GOLD,中,trong,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_117.png,GOLD,畧,trước,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_118.png,GOLD,末,mặt,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_120.png,GOLD,下,hạ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_123.png,GOLD,詞,tờ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_124.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_125.png,GOLD,朱,cho,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_127.png,GOLD,先,tên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_131.png,GOLD,阿,a,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_133.png,QUARANTINE,共,cùng,,1.0,False,,1.0,keep,,QUARANTINE
gold/yen4_page_0124_c06_134.png,GOLD,曰,viết,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c06_136.png,GOLD,城,thành,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_137.png,GOLD,悲,Bi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_138.png,GOLD,山,san,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_141.png,GOLD,先,tên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_147.png,GOLD,几,kẻ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_148.png,GOLD,冷,lành,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_150.png,GOLD,与,dữ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_151.png,GOLD,体,thấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c07_152.png,GOLD,法,phép,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_159.png,GOLD,女,nữa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_160.png,GOLD,翁,ông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_163.png,GOLD,翁,ong,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_165.png,GOLD,書,thư,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_166.png,GOLD,改,gửi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_167.png,GOLD,朱,cho,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_168.png,GOLD,各,các,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_169.png,GOLD,本,bổn,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_171.png,GOLD,旦,đến,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_172.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_174.png,GOLD,徳,Đức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c08_175.png,GOLD,主,chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_178.png,GOLD,世,thế,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_182.png,GOLD,曳,dái,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_185.png,GOLD,之,chi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_186.png,GOLD,淋,lầm,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_187.png,GOLD,庄,chăng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_188.png,GOLD,時,thì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_189.png,GOLD,底,để,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_190.png,GOLD,書,thư,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_191.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_192.png,GOLD,連,lên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_193.png,GOLD,尼,nơi,,1.0,True,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_194.png,GOLD,壳,xác,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0124_c09_195.png,GOLD,翁,ông,,1.0,True,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_000.png,GOLD,批,Phê,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_003.png,GOLD,安,ăn,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_005.png,GOLD,本,bốn,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_006.png,GOLD,邁,mươi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_008.png,GOLD,真,xin,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_010.png,GOLD,書,thư,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_014.png,GOLD,之,chi,,1.0,False,1.0,1.0,keep,,GOLD
gold/yen4_page_0126_c01_015.png,GOLD,庄,chăng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_016.png,GOLD,年,nên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_017.png,GOLD,瑰,Khỏi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_018.png,GOLD,饒,nhiều,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c01_020.png,GOLD,体,thấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_021.png,GOLD,書,thư,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_022.png,GOLD,㐌,đã,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_023.png,GOLD,所,sửa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_026.png,GOLD,尼,nơi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_028.png,GOLD,班,ban,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_029.png,GOLD,店,đêm,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_030.png,GOLD,翁,ông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_034.png,GOLD,現,hiện,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_036.png,GOLD,共,cùng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_037.png,GOLD,㝵,người,,1.0,False,1.0,1.0,keep,,GOLD
gold/yen4_page_0126_c02_038.png,GOLD,保,bảo,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_040.png,GOLD,㐌,Đã,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c02_042.png,GOLD,共,cùng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_043.png,GOLD,所,sửa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_044.png,GOLD,自,Từ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_045.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_048.png,GOLD,各,các,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_049.png,GOLD,曰,viết,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_051.png,GOLD,边,bên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_052.png,GOLD,東,đông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_053.png,GOLD,係,hễ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_055.png,GOLD,没,một,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_058.png,GOLD,書,thư,,1.0,False,1.0,1.0,keep,,GOLD
gold/yen4_page_0126_c03_059.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_060.png,GOLD,中,trong,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_061.png,GOLD,如,nhà,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_062.png,GOLD,蜍,thờ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c03_064.png,GOLD,瑰,coi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_066.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_068.png,GOLD,信,tin,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_069.png,GOLD,共,cùng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_070.png,GOLD,所,sửa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_072.png,GOLD,几,kẻ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_073.png,GOLD,於,ở,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_075.png,GOLD,徳,Đức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_076.png,GOLD,主,Chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_078.png,GOLD,生,chăng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_081.png,GOLD,古,của,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_082.png,GOLD,共,cùng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_083.png,GOLD,燒,theo,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c04_087.png,GOLD,旦,đến,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_090.png,GOLD,聀,chức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_092.png,GOLD,礼,lễ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_095.png,GOLD,推,suy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_096.png,GOLD,楼,lâu,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_097.png,GOLD,廪,lắm,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_099.png,GOLD,固,có,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_100.png,GOLD,年,nên,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_104.png,GOLD,爲,vì,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_107.png,GOLD,徳,Đức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_108.png,GOLD,主,Chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c05_110.png,GOLD,判,phán,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_111.png,GOLD,察,xét,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_112.png,GOLD,事,sự,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_113.png,GOLD,意,ấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_114.png,GOLD,固,Có,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_115.png,GOLD,没,một,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_116.png,GOLD,吝,lần,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_119.png,GOLD,本,bốn,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_120.png,GOLD,邁,mươi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_122.png,GOLD,尼,nơi,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_123.png,GOLD,墓,mộ,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_124.png,GOLD,翁,ông,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_126.png,GOLD,批,Phê,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_128.png,GOLD,真,xin,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_129.png,GOLD,求,cầu,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_130.png,GOLD,其,cùng,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_131.png,GOLD,徳,Đức,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c06_132.png,GOLD,主,Chúa,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c07_136.png,GOLD,朱,cho,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c07_137.png,GOLD,命,mình,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c07_139.png,GOLD,閉,bấy,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c07_140.png,GOLD,僥,nhiêu,,1.0,False,,1.0,keep,,GOLD
gold/yen4_page_0126_c07_141.png,GOLD,店,đêm,,1.0,False,,1.0,keep,,GOLD
