book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen4,page_0020,7,重,trọng,重,1,s1_inter_s2_direct,,,"[208, 421, 274, 480]"
yen4,page_0020,7,畧,trước,畧,1,s1_inter_s2_direct,,,"[208, 480, 274, 540]"
yen4,page_0020,7,末,mặt,末,1,s1_inter_s2_direct,,,"[208, 540, 274, 600]"
yen4,page_0020,7,矢,thiên,矢,1,s1_inter_s2_similar,0.82,𨗇,"[208, 600, 274, 660]"
yen4,page_0020,7,下,hạ,下,1,s1_inter_s2_direct,,,"[208, 660, 274, 719]"
yen4,page_0020,7,爲,vì,爲,1,s1_inter_s2_direct,,,"[208, 719, 274, 779]"
yen4,page_0020,7,庄,chẳng,庄,1,s1_inter_s2_direct,,,"[208, 779, 274, 839]"
yen4,page_0020,7,法,phép,法,1,s1_inter_s2_direct,,,"[208, 899, 274, 958]"
yen4,page_0020,7,麻,mà,麻,1,s1_inter_s2_direct,,,"[208, 1078, 274, 1138]"
yen4,page_0020,7,㝵,người,㝵,1,s1_inter_s2_direct,,,"[208, 1138, 274, 1197]"
yen4,page_0020,8,没,một,没,1,s1_inter_s2_direct,,,"[107, 10, 174, 69]"
yen4,page_0020,8,吝,lần,吝,1,s1_inter_s2_direct,,,"[107, 69, 174, 129]"
yen4,page_0020,8,閣,muốn,閣,1,s1_inter_s2_similar,,,"[107, 129, 174, 189]"
yen4,page_0020,8,戈,qua,戈,1,s1_inter_s2_direct,,,"[107, 189, 174, 249]"
yen4,page_0020,8,度,đò,度,1,s1_inter_s2_direct,,,"[107, 249, 174, 309]"
yen4,page_0020,8,於,ở,於,1,s1_inter_s2_direct,,,"[107, 309, 174, 369]"
yen4,page_0020,8,府,li,府,1,s1_inter_s2_similar,,,"[107, 548, 174, 608]"
yen4,page_0020,8,河,a,河,1,s1_inter_s2_similar,,,"[107, 608, 174, 668]"
yen4,page_0020,8,麻,mà,麻,1,s1_inter_s2_direct,,,"[107, 668, 174, 728]"
yen4,page_0020,8,郎,sang,郎,1,s1_inter_s2_direct,,,"[107, 788, 174, 848]"
yen4,page_0020,9,朱,cho,朱,1,s1_inter_s2_direct,,,"[7, 4, 77, 69]"
yen4,page_0020,9,爲,vì,爲,1,s1_inter_s2_direct,,,"[7, 134, 77, 199]"
yen4,page_0020,9,庄,chăng,庄,1,s1_inter_s2_direct,,,"[7, 264, 77, 330]"
yen4,page_0020,9,固,có,固,1,s1_inter_s2_direct,,,"[7, 330, 77, 395]"
yen4,page_0020,9,銭,tiền,銭,1,s1_inter_s2_direct,,,"[7, 395, 77, 460]"
yen4,page_0020,9,把,trả,把,1,s1_inter_s2_direct,,,"[7, 460, 77, 525]"
yen4,page_0020,9,㝵,người,㝵,1,s1_inter_s2_direct,,,"[7, 591, 77, 656]"
yen4,page_0020,9,襖,áo,襖,1,s1_inter_s2_direct,,,"[7, 721, 77, 786]"
yen4,page_0020,9,末,mặt,末,1,s1_inter_s2_direct,,,"[7, 917, 77, 982]"
yen4,page_0020,9,礼,lấy,礼,1,s1_inter_s2_direct,,,"[7, 1047, 77, 1113]"
yen4,page_0020,9,㠶,buồm,㠶,1,s1_inter_s2_direct,,,"[7, 1243, 77, 1308]"
yen4,page_0020,9,麻,mà,麻,1,s1_inter_s2_direct,,,"[7, 1308, 77, 1374]"
yen4,page_0022,1,多,đi,多,1,s1_inter_s2_direct,,,"[781, 0, 858, 58]"
yen4,page_0022,1,連,trên,連,1,s1_inter_s2_direct,,,"[781, 58, 858, 117]"
yen4,page_0022,1,據,nước,據,1,s1_inter_s2_similar,0.76,𣋐,"[781, 175, 858, 234]"
yen4,page_0022,1,凜,lắm,凜,1,s1_inter_s2_direct,,,"[781, 234, 858, 292]"
yen4,page_0022,1,几,kẻ,几,1,s1_inter_s2_direct,,,"[781, 292, 858, 351]"
yen4,page_0022,1,多,đi,多,1,s1_inter_s2_direct,,,"[781, 351, 858, 409]"
yen4,page_0022,1,船,thuyền,船,1,s1_inter_s2_direct,,,"[781, 409, 858, 468]"
yen4,page_0022,1,体,thấy,体,1,s1_inter_s2_direct,,,"[781, 468, 858, 527]"
yen4,page_0022,1,丕,vậy,丕,1,s1_inter_s2_direct,,,"[781, 585, 858, 644]"
yen4,page_0022,1,時,thì,時,1,s1_inter_s2_direct,,,"[781, 644, 858, 702]"
yen4,page_0022,1,駭,hãi,駭,1,s1_inter_s2_direct,,,"[781, 702, 858, 761]"
yen4,page_0022,1,麻,mà,麻,1,s1_inter_s2_direct,,,"[781, 761, 858, 819]"
yen4,page_0022,1,楼,lâu,楼,1,s1_inter_s2_direct,,,"[781, 819, 858, 878]"
yen4,page_0022,1,旦,đến,旦,1,s1_inter_s2_direct,,,"[781, 937, 858, 995]"
yen4,page_0022,1,因,nơi,因,1,s1_inter_s2_similar,0.889,昵,"[781, 1054, 858, 1112]"
yen4,page_0022,1,吝,lần,吝,1,s1_inter_s2_direct,,,"[781, 1171, 858, 1229]"
yen4,page_0022,2,侯,hầu,侯,1,s1_inter_s2_direct,,,"[683, 3, 749, 63]"
yen4,page_0022,2,我,ngã,我,1,s1_inter_s2_direct,,,"[683, 124, 749, 185]"
yen4,page_0022,2,時,thì,時,1,s1_inter_s2_direct,,,"[683, 246, 749, 306]"
yen4,page_0022,2,包,vào,包,1,s1_inter_s2_direct,,,"[683, 367, 749, 428]"
yen4,page_0022,2,炉,lò,炉,1,s1_inter_s2_direct,,,"[683, 428, 749, 489]"
yen4,page_0022,2,礼,lấy,礼,1,s1_inter_s2_direct,,,"[683, 549, 749, 610]"
yen4,page_0022,2,麻,mà,麻,1,s1_inter_s2_direct,,,"[683, 671, 749, 732]"
yen4,page_0022,2,所,sửa,所,1,s1_inter_s2_direct,,,"[683, 732, 749, 793]"
yen4,page_0022,2,吏,lại,吏,1,s1_inter_s2_direct,,,"[683, 853, 749, 914]"
yen4,page_0022,2,襖,áo,襖,1,s1_inter_s2_direct,,,"[683, 914, 749, 975]"
yen4,page_0022,2,共,cùng,共,1,s1_inter_s2_direct,,,"[683, 975, 749, 1036]"
yen4,page_0022,2,速,tóc,速,1,s1_inter_s2_direct,,,"[683, 1036, 749, 1096]"
yen4,page_0022,2,庄,chẳng,庄,1,s1_inter_s2_direct,,,"[683, 1096, 749, 1157]"
yen4,page_0022,2,煙,cháy,煙,1,s1_inter_s2_similar,0.779,奵,"[683, 1157, 749, 1218]"
yen4,page_0022,2,箕,kia,箕,1,s1_inter_s2_direct,,,"[683, 1279, 749, 1340]"
yen4,page_0022,3,末,mắt,末,1,s1_inter_s2_direct,,,"[577, 228, 645, 283]"
yen4,page_0022,3,時,thì,時,1,s1_inter_s2_direct,,,"[577, 283, 645, 339]"
yen4,page_0022,3,昆,con,昆,1,s1_inter_s2_direct,,,"[577, 505, 645, 560]"
yen4,page_0022,3,旦,đến,旦,1,s1_inter_s2_direct,,,"[577, 560, 645, 616]"
yen4,page_0022,3,朱,cho,朱,1,s1_inter_s2_direct,,,"[577, 616, 645, 671]"
yen4,page_0022,3,翁,ông,翁,1,s1_inter_s2_direct,,,"[577, 726, 645, 782]"
yen4,page_0022,3,暦,Phan,暦,1,s1_inter_s2_similar,0.804,挵,"[577, 837, 645, 893]"
yen4,page_0022,3,支,chi,支,1,s1_inter_s2_direct,,,"[577, 893, 645, 948]"
yen4,page_0022,3,𦔳,chữa,𦔳,1,s1_inter_s2_direct,,,"[577, 1003, 645, 1059]"
yen4,page_0022,3,哭,khóc,哭,1,s1_inter_s2_direct,,,"[577, 1059, 645, 1114]"
yen4,page_0022,3,禄,lóc,禄,1,s1_inter_s2_direct,,,"[577, 1114, 645, 1169]"
yen4,page_0022,3,真,xin,真,1,s1_inter_s2_direct,,,"[577, 1169, 645, 1225]"
yen4,page_0022,3,共,cùng,共,1,s1_inter_s2_direct,,,"[577, 1225, 645, 1280]"
yen4,page_0022,4,求,cầu,求,1,s1_inter_s2_direct,,,"[485, 7, 555, 62]"
yen4,page_0022,4,冕,con,冕,1,s1_inter_s2_similar,,,"[485, 118, 555, 174]"
yen4,page_0022,4,創,sáng,創,1,s1_inter_s2_direct,,,"[485, 174, 555, 230]"
yen4,page_0022,4,連,liền,連,1,s1_inter_s2_direct,,,"[485, 285, 555, 341]"
yen4,page_0022,4,礼,lấy,礼,1,s1_inter_s2_direct,,,"[485, 341, 555, 397]"
yen4,page_0022,4,拙,chút,拙,1,s1_inter_s2_direct,,,"[485, 453, 555, 509]"
yen4,page_0022,4,末,mắt,末,1,s1_inter_s2_direct,,,"[485, 732, 555, 788]"
yen4,page_0022,4,枸,Câu,枸,1,s1_inter_s2_direct,,,"[485, 955, 555, 1011]"
yen4,page_0022,4,梓,Rút,梓,1,s1_inter_s2_similar,0.804,挨,"[485, 1011, 555, 1067]"
yen4,page_0022,4,連,trên,連,1,s1_inter_s2_direct,,,"[485, 1067, 555, 1122]"
yen4,page_0022,4,時,thì,時,1,s1_inter_s2_direct,,,"[485, 1178, 555, 1234]"
yen4,page_0022,4,末,mắt,末,1,s1_inter_s2_direct,,,"[485, 1290, 555, 1346]"
yen4,page_0022,5,奴,nó,奴,1,s1_inter_s2_direct,,,"[388, 6, 457, 59]"
yen4,page_0022,5,運,liền,運,1,s1_inter_s2_similar,,,"[388, 59, 457, 113]"
yen4,page_0022,5,創,sáng,創,1,s1_inter_s2_direct,,,"[388, 113, 457, 167]"
yen4,page_0022,5,即,tức,即,1,s1_inter_s2_direct,,,"[388, 167, 457, 221]"
yen4,page_0022,5,時,thì,時,1,s1_inter_s2_direct,,,"[388, 221, 457, 274]"
yen4,page_0022,5,几,kẻ,几,1,s1_inter_s2_direct,,,"[388, 328, 457, 382]"
yen4,page_0022,5,体,thấy,体,1,s1_inter_s2_direct,,,"[388, 382, 457, 436]"
yen4,page_0022,5,法,phép,法,1,s1_inter_s2_direct,,,"[388, 436, 457, 489]"
yen4,page_0022,5,時,thì,時,1,s1_inter_s2_direct,,,"[388, 651, 457, 704]"
yen4,page_0022,5,庄,chẳng,庄,1,s1_inter_s2_direct,,,"[388, 704, 457, 758]"
yen4,page_0022,5,於,ưa,於,1,s1_inter_s2_direct,,,"[388, 758, 457, 812]"
yen4,page_0022,5,告,cáo,告,1,s1_inter_s2_direct,,,"[388, 866, 457, 919]"
yen4,page_0022,5,其,cùng,其,1,s1_inter_s2_direct,,,"[388, 919, 457, 973]"
yen4,page_0022,5,保,Bảo,保,1,s1_inter_s2_direct,,,"[388, 1188, 457, 1242]"
yen4,page_0022,5,禄,Lộc,禄,1,s1_inter_s2_direct,,,"[388, 1242, 457, 1296]"
yen4,page_0022,5,次,thứ,次,1,s1_inter_s2_direct,,,"[388, 1296, 457, 1350]"
yen4,page_0022,6,冶,hai,冶,1,s1_inter_s2_similar,,,"[297, 5, 363, 62]"
yen4,page_0022,6,浪,rằng,浪,1,s1_inter_s2_direct,,,"[297, 120, 363, 177]"
yen4,page_0022,6,意,ấy,意,1,s1_inter_s2_direct,,,"[297, 235, 363, 293]"
yen4,page_0022,6,事,sự,事,1,s1_inter_s2_direct,,,"[297, 408, 363, 465]"
yen4,page_0022,6,㦯,hoặc,㦯,1,s1_inter_s2_direct,,,"[297, 523, 363, 581]"
yen4,page_0022,6,法,phép,法,1,s1_inter_s2_direct,,,"[297, 696, 363, 753]"
yen4,page_0022,6,庄,chăng,庄,1,s1_inter_s2_direct,,,"[297, 811, 363, 869]"
yen4,page_0022,6,徳,Đức,徳,1,s1_inter_s2_direct,,,"[297, 869, 363, 926]"
yen4,page_0022,6,連,liền,連,1,s1_inter_s2_direct,,,"[297, 1099, 363, 1157]"
yen4,page_0022,6,差,sai,差,1,s1_inter_s2_direct,,,"[297, 1157, 363, 1214]"
yen4,page_0022,6,㝵,người,㝵,1,s1_inter_s2_direct,,,"[297, 1272, 363, 1330]"
yen4,page_0022,7,查,tra,查,1,s1_inter_s2_direct,,,"[203, 370, 269, 430]"
yen4,page_0022,7,事,sự,事,1,s1_inter_s2_direct,,,"[203, 430, 269, 491]"
yen4,page_0022,7,意,ấy,意,1,s1_inter_s2_direct,,,"[203, 491, 269, 552]"
yen4,page_0022,7,時,thì,時,1,s1_inter_s2_direct,,,"[203, 552, 269, 612]"
yen4,page_0022,7,翁,ông,翁,1,s1_inter_s2_direct,,,"[203, 612, 269, 673]"
yen4,page_0022,7,曰,viết,曰,1,s1_inter_s2_direct,,,"[203, 673, 269, 734]"
yen4,page_0022,7,割,cắt,割,1,s1_inter_s2_direct,,,"[203, 794, 269, 855]"
yen4,page_0022,7,没,một,没,1,s1_inter_s2_direct,,,"[203, 855, 269, 916]"
yen4,page_0022,7,㝵,người,㝵,1,s1_inter_s2_direct,,,"[203, 916, 269, 976]"
yen4,page_0022,8,丕,vậy,丕,1,s1_inter_s2_direct,,,"[103, 116, 169, 170]"
yen4,page_0022,8,冶,hai,冶,1,s1_inter_s2_similar,,,"[103, 170, 169, 224]"
yen4,page_0022,8,旦,đến,旦,1,s1_inter_s2_direct,,,"[103, 279, 169, 333]"
yen4,page_0022,8,尼,nơi,尼,1,s1_inter_s2_direct,,,"[103, 333, 169, 387]"
yen4,page_0022,8,翁,ông,翁,1,s1_inter_s2_direct,,,"[103, 441, 169, 496]"
yen4,page_0022,8,支,Chi,支,1,s1_inter_s2_direct,,,"[103, 550, 169, 604]"
yen4,page_0022,8,姑,cô,姑,1,s1_inter_s2_direct,,,"[103, 604, 169, 658]"
yen4,page_0022,8,於,ở,於,1,s1_inter_s2_direct,,,"[103, 658, 169, 713]"
yen4,page_0022,8,時,thì,時,1,s1_inter_s2_direct,,,"[103, 713, 169, 767]"
yen4,page_0022,9,至,chối,至,1,s1_inter_s2_similar,,,"[6, 10, 87, 76]"
yen4,page_0022,9,庄,chẳng,庄,1,s1_inter_s2_direct,,,"[6, 76, 87, 143]"
yen4,page_0022,9,末,cho,末,1,s1_inter_s2_similar,,,"[6, 143, 87, 210]"
yen4,page_0022,9,麻,mà,麻,1,s1_inter_s2_direct,,,"[6, 210, 87, 276]"
yen4,page_0022,9,琅,rằng,琅,1,s1_inter_s2_similar,,,"[6, 276, 87, 343]"
yen4,page_0022,9,碎,Tôi,碎,1,s1_inter_s2_direct,,,"[6, 343, 87, 410]"
yen4,page_0022,9,腮,tay,腮,1,s1_inter_s2_direct,,,"[6, 476, 87, 543]"
yen4,page_0022,9,拱,cũng,拱,1,s1_inter_s2_direct,,,"[6, 677, 87, 743]"
yen4,page_0022,9,伂,phải,伂,1,s1_inter_s2_direct,,,"[6, 743, 87, 810]"
yen4,page_0022,9,爲,vì,爲,1,s1_inter_s2_direct,,,"[6, 810, 87, 877]"
yen4,page_0022,9,㐌,đã,㐌,1,s1_inter_s2_direct,,,"[6, 877, 87, 943]"
yen4,page_0022,9,特,được,特,1,s1_inter_s2_direct,,,"[6, 943, 87, 1010]"
yen4,page_0022,9,巴,ba,巴,1,s1_inter_s2_direct,,,"[6, 1143, 87, 1210]"
yen4,page_0022,9,邁,mươi,邁,1,s1_inter_s2_direct,,,"[6, 1210, 87, 1277]"
yen4,page_0022,9,巴,ba,巴,1,s1_inter_s2_direct,,,"[6, 1277, 87, 1344]"
yen4,page_0024,1,南,năm,南,1,s1_inter_s2_direct,,,"[773, 8, 841, 76]"
yen4,page_0024,1,尼,nay,尼,1,s1_inter_s2_direct,,,"[773, 76, 841, 145]"
yen4,page_0024,1,碎,tôi,碎,1,s1_inter_s2_direct,,,"[773, 214, 841, 283]"
yen4,page_0024,1,渚,chưa,渚,1,s1_inter_s2_direct,,,"[773, 283, 841, 352]"
yen4,page_0024,1,固,có,固,1,s1_inter_s2_direct,,,"[773, 352, 841, 421]"
yen4,page_0024,1,聀,chức,聀,1,s1_inter_s2_direct,,,"[773, 421, 841, 490]"
yen4,page_0024,1,意,ấy,意,1,s1_inter_s2_direct,,,"[773, 490, 841, 559]"
yen4,page_0024,1,柴,Thầy,柴,1,s1_inter_s2_direct,,,"[773, 559, 841, 628]"
yen4,page_0024,1,意,ấy,意,1,s1_inter_s2_direct,,,"[773, 628, 841, 697]"
yen4,page_0024,1,調,điều,調,1,s1_inter_s2_direct,,,"[773, 765, 841, 834]"
yen4,page_0024,1,意,ấy,意,1,s1_inter_s2_direct,,,"[773, 834, 841, 903]"
yen4,page_0024,1,重,trọng,重,1,s1_inter_s2_direct,,,"[773, 972, 841, 1041]"
yen4,page_0024,1,㝵,người,㝵,1,s1_inter_s2_direct,,,"[773, 1041, 841, 1110]"
yen4,page_0024,1,爲,vì,爲,1,s1_inter_s2_direct,,,"[773, 1110, 841, 1179]"
yen4,page_0024,1,呐,nói,呐,1,s1_inter_s2_direct,,,"[773, 1179, 841, 1248]"
yen4,page_0024,1,仍,những,仍,1,s1_inter_s2_direct,,,"[773, 1248, 841, 1317]"
yen4,page_0024,2,實,thật,實,1,s1_inter_s2_direct,,,"[688, 5, 755, 70]"
yen4,page_0024,2,㝵,người,㝵,1,s1_inter_s2_direct,,,"[688, 201, 755, 266]"
yen4,page_0024,2,呐,nói,呐,1,s1_inter_s2_direct,,,"[688, 266, 755, 332]"
yen4,page_0024,2,共,cùng,共,1,s1_inter_s2_direct,,,"[688, 332, 755, 397]"
yen4,page_0024,2,翁,ông,翁,1,s1_inter_s2_direct,,,"[688, 397, 755, 463]"
yen4,page_0024,2,意,ấy,意,1,s1_inter_s2_direct,,,"[688, 528, 755, 593]"
yen4,page_0024,2,浪,răng,浪,1,s1_inter_s2_direct,,,"[688, 593, 755, 659]"
yen4,page_0024,2,呈,Trình,呈,1,s1_inter_s2_direct,,,"[688, 659, 755, 724]"
yen4,page_0024,2,㝵,người,㝵,1,s1_inter_s2_direct,,,"[688, 790, 755, 855]"
yen4,page_0024,2,柴,thầy,柴,1,s1_inter_s2_direct,,,"[688, 986, 755, 1051]"
yen4,page_0024,2,命,mình,命,1,s1_inter_s2_direct,,,"[688, 1182, 755, 1248]"
yen4,page_0024,2,過,quá,過,1,s1_inter_s2_direct,,,"[688, 1248, 755, 1313]"
yen4,page_0024,2,理,lẽ,理,1,s1_inter_s2_direct,,,"[688, 1313, 755, 1379]"
yen4,page_0024,3,庄,chẳng,庄,1,s1_inter_s2_direct,,,"[588, 8, 659, 68]"
yen4,page_0024,3,安,ăn,安,1,s1_inter_s2_direct,,,"[588, 68, 659, 129]"
yen4,page_0024,3,生,chăng,生,1,s1_inter_s2_direct,,,"[588, 129, 659, 189]"
yen4,page_0024,3,召,chịu,召,1,s1_inter_s2_direct,,,"[588, 250, 659, 310]"
yen4,page_0024,3,烈,rét,烈,1,s1_inter_s2_direct,,,"[588, 310, 659, 371]"
yen4,page_0024,3,津,sốt,津,1,s1_inter_s2_similar,0.748,津,"[588, 431, 659, 492]"
yen4,page_0024,3,仍,những,仍,1,s1_inter_s2_direct,,,"[588, 553, 659, 613]"
yen4,page_0024,3,事,sự,事,1,s1_inter_s2_direct,,,"[588, 613, 659, 674]"
yen4,page_0024,3,庫,khó,庫,1,s1_inter_s2_direct,,,"[588, 674, 659, 734]"
yen4,page_0024,3,丕,vậy,丕,1,s1_inter_s2_direct,,,"[588, 795, 659, 855]"
yen4,page_0024,3,時,thì,時,1,s1_inter_s2_direct,,,"[588, 855, 659, 916]"
yen4,page_0024,3,特,được,特,1,s1_inter_s2_direct,,,"[588, 977, 659, 1037]"
yen4,page_0024,3,麻,mà,麻,1,s1_inter_s2_direct,,,"[588, 1098, 659, 1158]"
yen4,page_0024,3,四,tớ,四,1,s1_inter_s2_direct,,,"[588, 1219, 659, 1279]"
yen4,page_0024,3,扒,bắt,扒,1,s1_inter_s2_direct,,,"[588, 1279, 659, 1340]"
yen4,page_0024,4,柴,thầy,柴,1,s1_inter_s2_direct,,,"[492, 3, 564, 65]"
yen4,page_0024,4,時,được,時,1,s1_inter_s2_direct,,,"[492, 128, 564, 190]"
yen4,page_0024,4,閉,Bấy,閉,1,s1_inter_s2_direct,,,"[492, 190, 564, 253]"
yen4,page_0024,4,涂,giờ,涂,1,s1_inter_s2_similar,0.802,𠀺,"[492, 253, 564, 316]"
yen4,page_0024,4,礼,lấy,礼,1,s1_inter_s2_direct,,,"[492, 316, 564, 378]"
yen4,page_0024,4,残,tàn,残,1,s1_inter_s2_direct,,,"[492, 378, 564, 441]"
yen4,page_0024,4,堵,đổ,堵,1,s1_inter_s2_direct,,,"[492, 504, 564, 566]"
yen4,page_0024,4,中,trong,中,1,s1_inter_s2_direct,,,"[492, 566, 564, 629]"
yen4,page_0024,4,麻,mà,麻,1,s1_inter_s2_direct,,,"[492, 692, 564, 754]"
yen4,page_0024,4,翁,Ông,翁,1,s1_inter_s2_direct,,,"[492, 817, 564, 879]"
yen4,page_0024,4,别,biết,别,1,s1_inter_s2_direct,,,"[492, 942, 564, 1005]"
yen4,page_0024,4,門,muôn,門,1,s1_inter_s2_direct,,,"[492, 1005, 564, 1067]"
yen4,page_0024,4,物,vật,物,1,s1_inter_s2_direct,,,"[492, 1067, 564, 1130]"
yen4,page_0024,4,時,thì,時,1,s1_inter_s2_direct,,,"[492, 1130, 564, 1193]"
yen4,page_0024,4,召,chịu,召,1,s1_inter_s2_direct,,,"[492, 1193, 564, 1255]"
yen4,page_0024,4,几,kẻ,几,1,s1_inter_s2_direct,,,"[492, 1318, 564, 1381]"
yen4,page_0024,5,敬,kính,敬,1,s1_inter_s2_direct,,,"[391, 7, 466, 70]"
yen4,page_0024,5,勉,mến,勉,1,s1_inter_s2_direct,,,"[391, 70, 466, 133]"
yen4,page_0024,5,徳,Đức,徳,1,s1_inter_s2_direct,,,"[391, 133, 466, 196]"
yen4,page_0024,5,主,Chúa,主,1,s1_inter_s2_direct,,,"[391, 196, 466, 259]"
yen4,page_0024,5,歜,hết,歜,1,s1_inter_s2_similar,0.906,喝,"[391, 322, 466, 385]"
yen4,page_0024,5,弄,lòng,弄,1,s1_inter_s2_direct,,,"[391, 385, 466, 448]"
yen4,page_0024,5,欿,hết,欿,1,s1_inter_s2_similar,0.796,𥁞,"[391, 448, 466, 511]"
yen4,page_0024,5,飭,sức,飭,1,s1_inter_s2_direct,,,"[391, 511, 466, 574]"
yen4,page_0024,5,柴,Thầy,柴,1,s1_inter_s2_direct,,,"[391, 574, 466, 637]"
yen4,page_0024,5,意,ấy,意,1,s1_inter_s2_direct,,,"[391, 637, 466, 700]"
yen4,page_0024,5,体,thấy,体,1,s1_inter_s2_direct,,,"[391, 700, 466, 763]"
yen4,page_0024,5,於,ở,於,1,s1_inter_s2_direct,,,"[391, 826, 466, 889]"
yen4,page_0024,5,麻,mà,麻,1,s1_inter_s2_direct,,,"[391, 1015, 466, 1078]"
yen4,page_0024,5,庄,chăng,庄,1,s1_inter_s2_direct,,,"[391, 1078, 466, 1141]"
yen4,page_0024,5,煙,cháy,煙,1,s1_inter_s2_similar,0.878,𤈜,"[391, 1141, 466, 1204]"
yen4,page_0024,5,時,thì,時,1,s1_inter_s2_direct,,,"[391, 1204, 466, 1267]"
yen4,page_0024,6,真,chân,真,1,s1_inter_s2_direct,,,"[290, 203, 377, 270]"
yen4,page_0024,6,麻,mà,麻,1,s1_inter_s2_direct,,,"[290, 337, 377, 404]"
yen4,page_0024,6,罢,bởi,罢,1,s1_inter_s2_direct,,,"[290, 404, 377, 471]"
yen4,page_0024,6,翁,ông,翁,1,s1_inter_s2_direct,,,"[290, 471, 377, 537]"
yen4,page_0024,6,意,ấy,意,1,s1_inter_s2_direct,,,"[290, 604, 377, 671]"
yen4,page_0024,6,庄,chăng,庄,1,s1_inter_s2_direct,,,"[290, 671, 377, 738]"
yen4,page_0024,6,朱,cho,朱,1,s1_inter_s2_direct,,,"[290, 738, 377, 805]"
yen4,page_0024,6,時,thì,時,1,s1_inter_s2_direct,,,"[290, 805, 377, 872]"
yen4,page_0024,6,襖,áo,襖,1,s1_inter_s2_direct,,,"[290, 939, 377, 1005]"
yen4,page_0024,6,麻,mà,麻,1,s1_inter_s2_direct,,,"[290, 1005, 377, 1072]"
yen4,page_0024,6,街,về,街,1,s1_inter_s2_similar,0.801,還,"[290, 1072, 377, 1139]"
yen4,page_0024,6,每,mọi,每,1,s1_inter_s2_direct,,,"[290, 1206, 377, 1273]"
yen4,page_0024,6,事,sự,事,1,s1_inter_s2_direct,,,"[290, 1273, 377, 1340]"
yen4,page_0024,7,朱,cho,朱,1,s1_inter_s2_direct,,,"[205, 6, 272, 69]"
yen4,page_0024,7,翁,ông,翁,1,s1_inter_s2_direct,,,"[205, 69, 272, 133]"
yen4,page_0024,7,吏,lại,吏,1,s1_inter_s2_direct,,,"[205, 832, 272, 896]"
yen4,page_0024,7,重,trọng,重,1,s1_inter_s2_direct,,,"[205, 896, 272, 959]"
yen4,page_0024,7,庄,Chẳng,庄,1,s1_inter_s2_direct,,,"[205, 1023, 272, 1087]"
yen4,page_0024,7,仍,những,仍,1,s1_inter_s2_direct,,,"[205, 1087, 272, 1150]"
yen4,page_0024,7,翁,ông,翁,1,s1_inter_s2_direct,,,"[205, 1150, 272, 1214]"
yen4,page_0024,8,時,thì,時,1,s1_inter_s2_direct,,,"[104, 71, 171, 132]"
yen4,page_0024,8,蘭,lan,蘭,1,s1_inter_s2_direct,,,"[104, 314, 171, 375]"
yen4,page_0024,8,先,tên,先,1,s1_inter_s2_direct,,,"[104, 435, 171, 496]"
yen4,page_0024,8,衣,y,衣,1,s1_inter_s2_direct,,,"[104, 617, 171, 678]"
yen4,page_0024,8,次,thứ,次,1,s1_inter_s2_direct,,,"[104, 678, 171, 739]"
yen4,page_0024,8,重,trọng,重,1,s1_inter_s2_direct,,,"[104, 921, 171, 982]"
yen4,page_0024,8,女,nữa,女,1,s1_inter_s2_direct,,,"[104, 982, 171, 1042]"
yen4,page_0024,8,歇,khi,歇,1,s1_inter_s2_similar,,,"[104, 1164, 171, 1224]"
yen4,page_0024,8,生,chăng,生,1,s1_inter_s2_direct,,,"[104, 1285, 171, 1346]"
yen4,page_0024,9,健,kiện,健,1,s1_inter_s2_direct,,,"[3, 11, 71, 73]"
yen4,page_0024,9,時,thì,時,1,s1_inter_s2_direct,,,"[3, 73, 71, 136]"
yen4,page_0024,9,郎,sang,郎,1,s1_inter_s2_direct,,,"[3, 323, 71, 386]"
yen4,page_0024,9,意,ấy,意,1,s1_inter_s2_direct,,,"[3, 448, 71, 511]"
yen4,page_0024,9,書,thư,書,1,s1_inter_s2_direct,,,"[3, 698, 71, 761]"
yen4,page_0024,9,改,gửi,改,1,s1_inter_s2_direct,,,"[3, 761, 71, 823]"
yen4,page_0024,9,未,cho,未,1,s1_inter_s2_similar,,,"[3, 823, 71, 886]"
yen4,page_0024,9,秩,Trật,秩,1,s1_inter_s2_direct,,,"[3, 1011, 71, 1073]"
yen4,page_0024,9,尼,này,尼,1,s1_inter_s2_direct,,,"[3, 1073, 71, 1136]"
yen4,page_0024,9,庄,chăng,庄,1,s1_inter_s2_direct,,,"[3, 1198, 71, 1261]"
yen4,page_0026,1,灵,linh,灵,1,s1_inter_s2_direct,,,"[804, 172, 879, 241]"
yen4,page_0026,1,朱,cho,朱,1,s1_inter_s2_direct,,,"[804, 310, 879, 379]"
yen4,page_0026,1,連,trên,連,1,s1_inter_s2_direct,,,"[804, 448, 879, 518]"
yen4,page_0026,1,歇,hết,歇,1,s1_inter_s2_direct,,,"[804, 518, 879, 587]"
yen4,page_0026,1,令,các,令,1,s1_inter_s2_similar,0.761,琾,"[804, 587, 879, 656]"
yen4,page_0026,1,察,xét,察,1,s1_inter_s2_direct,,,"[804, 725, 879, 794]"
yen4,page_0026,1,隊,đòi,隊,1,s1_inter_s2_direct,,,"[804, 794, 879, 863]"
yen4,page_0026,1,碎,tôi,碎,1,s1_inter_s2_direct,,,"[804, 863, 879, 932]"
