book,page,col,ocr_char,syllable,confirmed,tier,rule
yen4,page_0260,6,嗜,Đương,1,GOLD,s1_inter_s2_similar
yen4,page_0260,6,數,khi,0,REVIEW,unconfirmed
yen4,page_0260,6,群,còn,1,GOLD,s1_inter_s2_direct
yen4,page_0260,6,先,đem,0,REVIEW,unconfirmed
yen4,page_0260,6,㝵,người,1,GOLD,s1_inter_s2_direct
yen4,page_0260,6,多,đi,1,GOLD,s1_inter_s2_direct
yen4,page_0260,6,㓜,chém,0,REVIEW,unconfirmed
yen4,page_0260,6,時,thì,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,皇,thánh,0,REVIEW,unconfirmed
yen4,page_0260,7,意,ấy,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,庄,chắng,0,REVIEW,s2_singleton_unconfirmed
yen4,page_0260,7,五,chịu,0,REVIEW,unconfirmed
yen4,page_0260,7,希,mình,0,REVIEW,unconfirmed
yen4,page_0260,7,塊,khỏi,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,折,chết,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,几,kẻ,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,修,khác,0,REVIEW,unconfirmed
yen4,page_0260,7,折,chết,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,后,thay,0,REVIEW,unconfirmed
yen4,page_0260,7,運,liền,1,GOLD,s1_inter_s2_similar
yen4,page_0260,7,多,đi,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,毛,mau,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,真,chân,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,立,gặp,0,REVIEW,unconfirmed
yen4,page_0260,7,各,các,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,宦,quan,1,GOLD,s1_inter_s2_similar
yen4,page_0260,7,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0260,7,浪,rằng,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,戾,Anh,0,REVIEW,unconfirmed
yen4,page_0260,8,深,là,0,REVIEW,unconfirmed
yen4,page_0260,8,碎,tôi,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,德,Đức,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,主,Chúa,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,支,Giê,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,秋,su,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,牢,sao,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,白,làm,0,REVIEW,unconfirmed
yen4,page_0260,8,丕,vậy,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,奕,anh,0,REVIEW,unconfirmed
yen4,page_0260,8,以,làm,0,REVIEW,unconfirmed
yen4,page_0260,8,事,sự,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,過,quá,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,理,lẽ,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,碎,tôi,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,慢,mượn,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,祓,áo,0,REVIEW,unconfirmed
yen4,page_0260,8,喬,kẻo,1,GOLD,s1_inter_s2_direct
yen4,page_0260,8,末,mất,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,事,sự,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,童,đồng,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,貞,trình,0,REVIEW,diverged_column
yen4,page_0262,0,庄,chẳng,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,個,có,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,慢,mượn,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,勁,chữa,0,REVIEW,diverged_column
yen4,page_0262,0,碎,tội,0,REVIEW,diverged_column
yen4,page_0262,0,鬼,khỏi,1,REVIEW,diverged_column
yen4,page_0262,0,杵,chết,0,REVIEW,diverged_column
yen4,page_0262,0,事,sự,1,REVIEW,diverged_column
yen4,page_0262,0,称,chết,0,REVIEW,diverged_column
yen4,page_0262,0,碎,tôi,1,REVIEW,diverged_column
yen4,page_0262,0,乇,đã,0,REVIEW,diverged_column
yen4,page_0262,0,固,có,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,柳,máu,1,GOLD,s1_inter_s2_similar
yen4,page_0262,0,實,thật,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,碎,tôi,1,GOLD,s1_inter_s2_direct
yen4,page_0262,0,召,chịu,1,GOLD,s1_inter_s2_direct
yen4,page_0262,1,打,ví,0,REVIEW,diverged_column
yen4,page_0262,1,拱,dù,0,REVIEW,diverged_column
yen4,page_0262,1,特,anh,0,REVIEW,diverged_column
yen4,page_0262,1,碎,chết,0,REVIEW,diverged_column
yen4,page_0262,1,迤,thay,0,REVIEW,diverged_column
yen4,page_0262,1,事,vì,0,REVIEW,diverged_column
yen4,page_0262,1,丑,tôi,0,REVIEW,diverged_column
yen4,page_0262,1,虎,thì,0,REVIEW,diverged_column
yen4,page_0262,1,生,chăng,1,GOLD,s1_inter_s2_direct
yen4,page_0262,1,沫,cho,1,GOLD,s1_inter_s2_direct
yen4,page_0262,1,碎,tôi,1,GOLD,s1_inter_s2_direct
yen4,page_0262,1,时,sống,0,REVIEW,diverged_column
yen4,page_0262,1,襖,lại,1,REVIEW,diverged_column
yen4,page_0262,1,庄,cho,0,REVIEW,diverged_column
yen4,page_0262,1,固,tôi,0,REVIEW,diverged_column
yen4,page_0262,1,対,mà,0,REVIEW,diverged_column
yen4,page_0262,1,弄,chớ,0,REVIEW,diverged_column
yen4,page_0262,2,油,Bấy,0,REVIEW,diverged_column
yen4,page_0262,2,英,giờ,0,REVIEW,diverged_column
yen4,page_0262,2,打,người,0,REVIEW,diverged_column
yen4,page_0262,2,各,các,1,REVIEW,diverged_column
yen4,page_0262,2,碎,quan,0,REVIEW,diverged_column
yen4,page_0262,2,時,thưa,0,REVIEW,diverged_column
yen4,page_0262,2,美,Quan,1,REVIEW,diverged_column
yen4,page_0262,2,庄,dạy,0,REVIEW,diverged_column
yen4,page_0262,2,朱,chém,0,REVIEW,diverged_column
yen4,page_0262,2,碎,anh,0,REVIEW,diverged_column
yen4,page_0262,2,特,chẳng,0,REVIEW,diverged_column
yen4,page_0262,2,祜,có,0,REVIEW,diverged_column
yen4,page_0262,2,吏,dạy,1,REVIEW,diverged_column
yen4,page_0262,2,心,em,0,REVIEW,diverged_column
yen4,page_0262,2,害,đầu,0,REVIEW,diverged_column
yen4,page_0262,2,未,giết,0,REVIEW,diverged_column
yen4,page_0262,2,碎,một,0,REVIEW,diverged_column
yen4,page_0262,2,麻,người,0,REVIEW,diverged_column
yen4,page_0262,2,賭,chớ,1,REVIEW,diverged_column
yen4,page_0262,3,涂,hai,0,REVIEW,diverged_column
yen4,page_0262,3,㝵,người,1,REVIEW,diverged_column
yen4,page_0262,3,各,chi,0,REVIEW,diverged_column
yen4,page_0262,3,官,Quan,1,REVIEW,diverged_column
yen4,page_0262,3,疎,bắt,0,REVIEW,diverged_column
yen4,page_0262,3,官,anh,0,REVIEW,diverged_column
yen4,page_0262,3,我,tha,0,REVIEW,diverged_column
yen4,page_0262,3,㓜,em,0,REVIEW,diverged_column
yen4,page_0262,3,英,Em,1,REVIEW,diverged_column
yen4,page_0262,3,庄,nữa,0,REVIEW,diverged_column
yen4,page_0262,3,固,Hai,0,REVIEW,diverged_column
yen4,page_0262,3,代,người,0,REVIEW,diverged_column
yen4,page_0262,3,打,thánh,0,REVIEW,diverged_column
yen4,page_0262,3,望,thì,1,REVIEW,diverged_column
yen4,page_0262,3,亮,nhau,0,REVIEW,diverged_column
yen4,page_0262,3,折,chết,1,REVIEW,diverged_column
yen4,page_0262,3,渚,làm,0,REVIEW,diverged_column
yen4,page_0262,4,㝵,vậy,0,REVIEW,diverged_column
yen4,page_0262,4,而,Song,0,REVIEW,diverged_column
yen4,page_0262,4,之,le,0,REVIEW,diverged_column
yen4,page_0262,4,官,quan,1,GOLD,s1_inter_s2_direct
yen4,page_0262,4,数,dạy,1,GOLD,s1_inter_s2_similar
yen4,page_0262,4,確,chém,0,REVIEW,diverged_column
yen4,page_0262,4,丶,và,0,REVIEW,diverged_column
yen4,page_0262,4,失,hai,0,REVIEW,diverged_column
yen4,page_0262,4,街,đều,0,REVIEW,diverged_column
yen4,page_0262,4,渚,được,0,REVIEW,diverged_column
yen4,page_0262,4,改,phúc,0,REVIEW,diverged_column
yen4,page_0262,4,女,mát,0,REVIEW,diverged_column
yen4,page_0262,4,昭,tê,0,REVIEW,diverged_column
yen4,page_0262,4,㝵,ri,0,REVIEW,diverged_column
yen4,page_0262,4,至,Ây,0,REVIEW,diverged_column
yen4,page_0262,4,時,là,1,REVIEW,diverged_column
yen4,page_0262,4,爭,ông,0,REVIEW,diverged_column
yen4,page_0262,4,少,Thánh,0,REVIEW,diverged_column
yen4,page_0262,4,折,An,0,REVIEW,diverged_column
yen4,page_0262,4,白,lô,0,REVIEW,diverged_column
yen4,page_0262,5,不,mà,1,REVIEW,diverged_column
yen4,page_0262,5,羽,người,0,REVIEW,diverged_column
yen4,page_0262,5,済,chắng,0,REVIEW,diverged_column
yen4,page_0262,5,官,có,0,REVIEW,diverged_column
yen4,page_0262,5,祇,chép,0,REVIEW,diverged_column
yen4,page_0262,5,切,hai,0,REVIEW,diverged_column
yen4,page_0262,5,韋,tên,0,REVIEW,diverged_column
yen4,page_0262,5,官,người,0,REVIEW,diverged_column
yen4,page_0262,5,調,Song,0,REVIEW,diverged_column
yen4,page_0262,5,特,le,0,REVIEW,diverged_column
yen4,page_0262,5,福,trong,0,REVIEW,diverged_column
yen4,page_0262,5,床,số,0,REVIEW,diverged_column
yen4,page_0262,5,淆,các,0,REVIEW,diverged_column
yen4,page_0262,5,移,thánh,0,REVIEW,diverged_column
yen4,page_0262,5,意,Y,1,REVIEW,diverged_column
yen4,page_0262,5,翁,ghê,0,REVIEW,diverged_column
yen4,page_0262,5,至,rê,0,REVIEW,diverged_column
yen4,page_0262,5,庵,xa,0,REVIEW,diverged_column
yen4,page_0262,5,奘,có,0,REVIEW,diverged_column
yen4,page_0262,6,槎,tên,0,REVIEW,diverged_column
yen4,page_0262,6,刍,người,0,REVIEW,diverged_column
yen4,page_0262,6,麻,các,0,REVIEW,diverged_column
yen4,page_0262,6,𭔿,quan,0,REVIEW,diverged_column
yen4,page_0262,6,庄,là,0,REVIEW,diverged_column
yen4,page_0262,6,同,Ri,0,REVIEW,diverged_column
yen4,page_0262,6,到,di,0,REVIEW,diverged_column
yen4,page_0262,6,欲,mô,0,REVIEW,diverged_column
yen4,page_0262,6,先,tên,1,REVIEW,diverged_column
yen4,page_0262,6,𭔿,người,0,REVIEW,diverged_column
yen4,page_0262,6,尼,nữ,0,REVIEW,diverged_column
yen4,page_0262,6,双,là,0,REVIEW,diverged_column
yen4,page_0262,6,肃,Rêu,0,REVIEW,diverged_column
yen4,page_0262,6,中,do,1,REVIEW,diverged_column
yen4,page_0262,7,先,HAI,0,REVIEW,diverged_column
yen4,page_0262,7,𭔿,Mươi,0,REVIEW,diverged_column
yen4,page_0262,7,各,TAM,0,REVIEW,diverged_column
yen4,page_0262,7,官,Ong,0,REVIEW,diverged_column
yen4,page_0262,7,罡,Thánh,1,REVIEW,diverged_column
yen4,page_0262,7,姐,Vi,0,REVIEW,diverged_column
yen4,page_0262,7,模,ta,0,REVIEW,diverged_column
yen4,page_0262,7,先,lê,0,REVIEW,diverged_column
yen4,page_0262,7,㝵,tử,0,REVIEW,diverged_column
yen4,page_0262,7,玄,vì,0,REVIEW,diverged_column
yen4,page_0262,7,罡,đạo,1,REVIEW,diverged_column
yen4,page_0262,7,罷,truyện,0,REVIEW,diverged_column
yen4,page_0264,0,翁,Ông,1,REVIEW,diverged_column
yen4,page_0264,0,皇,Thánh,0,REVIEW,diverged_column
yen4,page_0264,0,尼,này,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,生,sinh,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,囉,ra,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,於,ở,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,城,thành,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,瑪,Ve,0,REVIEW,diverged_column
yen4,page_0264,0,那,na,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,㝵,người,1,GOLD,s1_inter_s2_direct
yen4,page_0264,0,和,làm,0,REVIEW,diverged_column
yen4,page_0264,0,軍,quân,1,REVIEW,diverged_column
yen4,page_0264,0,爾,Vua,0,REVIEW,diverged_column
yen4,page_0264,0,侔,Trao,0,REVIEW,diverged_column
yen4,page_0264,0,鲁,rô,1,REVIEW,diverged_column
yen4,page_0264,0,毒,vợ,0,REVIEW,diverged_column
yen4,page_0264,0,噐,là,0,REVIEW,diverged_column
yen4,page_0264,0,韋,li,0,REVIEW,diverged_column
yen4,page_0264,0,看,ri,0,REVIEW,diverged_column
yen4,page_0264,0,趍,rì,0,REVIEW,diverged_column
yen4,page_0264,1,亜,a,1,REVIEW,diverged_column
yen4,page_0264,1,顺,hai,0,REVIEW,diverged_column
yen4,page_0264,1,潘,vợ,1,REVIEW,diverged_column
yen4,page_0264,1,奎,chồng,0,REVIEW,diverged_column
yen4,page_0264,1,年,nên,1,GOLD,s1_inter_s2_direct
yen4,page_0264,1,共,cùng,1,GOLD,s1_inter_s2_direct
yen4,page_0264,1,生,sinh,1,GOLD,s1_inter_s2_direct
yen4,page_0264,1,娜,ra,0,REVIEW,diverged_column
yen4,page_0264,1,冶,hai,1,REVIEW,diverged_column
yen4,page_0264,1,鬼,con,0,REVIEW,diverged_column
yen4,page_0264,1,年,nên,1,REVIEW,diverged_column
yen4,page_0264,1,皇,thánh,0,REVIEW,diverged_column
yen4,page_0264,1,女,nữa,1,REVIEW,diverged_column
yen4,page_0264,1,要,là,0,REVIEW,diverged_column
yen4,page_0264,1,翁,ông,1,REVIEW,diverged_column
yen4,page_0264,1,皇,thánh,0,REVIEW,diverged_column
yen4,page_0264,1,走,giê,0,REVIEW,diverged_column
yen4,page_0264,1,偉,va,0,REVIEW,diverged_column
yen4,page_0264,1,獅,si,0,REVIEW,diverged_column
yen4,page_0264,1,烏,ô,1,GOLD,s1_inter_s2_direct
yen4,page_0264,1,共,cùng,1,GOLD,s1_inter_s2_direct
yen4,page_0264,1,翁,ông,1,GOLD,s1_inter_s2_direct
yen4,page_0264,1,𦤳,Thánh,0,REVIEW,diverged_column
yen4,page_0264,2,鋪,Phô,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,些,ta,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,槎,si,0,REVIEW,unconfirmed
yen4,page_0264,2,烏,ô,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,㐌,đã,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,不,chịu,0,REVIEW,unconfirmed
yen4,page_0264,2,死,tử,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,爲,vì,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,道,đạo,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,敬,hết,0,REVIEW,unconfirmed
yen4,page_0264,2,欺,Khi,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,翁,ông,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,皇,Thánh,0,REVIEW,unconfirmed
yen4,page_0264,2,為,Vi,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,甚,ta,0,REVIEW,unconfirmed
yen4,page_0264,2,黎,lê,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,受,đưa,0,REVIEW,unconfirmed
yen4,page_0264,2,官,quan,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,先,tên,1,GOLD,s1_inter_s2_direct
yen4,page_0264,2,異,là,0,REVIEW,unconfirmed
yen4,page_0264,2,抛,Phao,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,番,li,0,REVIEW,diverged_column
yen4,page_0264,3,双,nô,1,GOLD,s1_inter_s2_similar
yen4,page_0264,3,旦,đến,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,成,thành,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,㽞,Ra,0,REVIEW,diverged_column
yen4,page_0264,3,鴟,ve,0,REVIEW,diverged_column
yen4,page_0264,3,那,na,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,詩,thì,1,GOLD,s1_inter_s2_similar
yen4,page_0264,3,体,thấy,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,身,một,0,REVIEW,diverged_column
yen4,page_0264,3,因,người,1,GOLD,s1_inter_s2_similar
yen4,page_0264,3,道,đạo,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,条,thầy,0,REVIEW,diverged_column
yen4,page_0264,3,来,thuốc,1,GOLD,s1_inter_s2_similar
yen4,page_0264,3,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,丸,đem,0,REVIEW,diverged_column
yen4,page_0264,3,多,đi,1,REVIEW,diverged_column
yen4,page_0264,3,故,chém,0,REVIEW,diverged_column
yen4,page_0264,3,爲,vì,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,道,đạo,1,GOLD,s1_inter_s2_direct
yen4,page_0264,3,在,chẳng,0,REVIEW,diverged_column
yen4,page_0264,3,因,cổ,0,REVIEW,diverged_column
yen4,page_0264,4,凭,vững,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,置,mấy,0,REVIEW,unconfirmed
yen4,page_0264,4,時,thì,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,翁,ông,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,𦤳,thánh,0,REVIEW,unconfirmed
yen4,page_0264,4,意,ấy,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,安,an,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,慰,ủi,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,岢,cả,0,REVIEW,unconfirmed
yen4,page_0264,4,翁,tiếng,0,REVIEW,unconfirmed
yen4,page_0264,4,𫝕,rằng,0,REVIEW,unconfirmed
yen4,page_0264,4,翁,Ông,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,槎,U,0,REVIEW,unconfirmed
yen4,page_0264,4,故,si,0,REVIEW,unconfirmed
yen4,page_0264,4,𭃡,nô,0,REVIEW,unconfirmed
yen4,page_0264,4,忘,xưa,0,REVIEW,unconfirmed
yen4,page_0264,4,昭,nay,0,REVIEW,unconfirmed
yen4,page_0264,4,而,hay,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,樂,thầy,0,REVIEW,unconfirmed
yen4,page_0264,4,來,thuốc,1,GOLD,s1_inter_s2_similar
yen4,page_0264,4,𦔳,chữa,1,GOLD,s1_inter_s2_direct
yen4,page_0264,4,堯,xác,0,REVIEW,unconfirmed
yen4,page_0264,5,几,kẻ,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,憧,khác,0,REVIEW,unconfirmed
yen4,page_0264,5,喬,kẻo,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,末,mất,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,哇,thì,0,REVIEW,unconfirmed
yen4,page_0264,5,㢴,rày,0,REVIEW,unconfirmed
yen4,page_0264,5,突,hãy,0,REVIEW,unconfirmed
yen4,page_0264,5,仔,giữ,0,REVIEW,unconfirmed
yen4,page_0264,5,邇,đạo,0,REVIEW,unconfirmed
yen4,page_0264,5,朱,cho,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,卞,bền,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,喬,kẻo,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,末,mất,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,灵,linh,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,望,hồn,0,REVIEW,unconfirmed
yen4,page_0264,5,庄,chắng,0,REVIEW,s2_singleton_unconfirmed
yen4,page_0264,5,助,chữa,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,特,được,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,命,mình,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,恙,Bấy,0,REVIEW,unconfirmed
yen4,page_0264,5,除,giờ,1,GOLD,s1_inter_s2_direct
yen4,page_0264,5,來,thuốc,1,GOLD,s1_inter_s2_similar
yen4,page_0264,6,道,nghe,0,REVIEW,unconfirmed
yen4,page_0264,6,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,凭,vững,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,旁,vàng,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,連,liền,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,而,chịu,0,REVIEW,unconfirmed
yen4,page_0264,6,福,phúc,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,床,mát,0,REVIEW,unconfirmed
yen4,page_0264,6,着,tê,0,REVIEW,unconfirmed
yen4,page_0264,6,移,ri,0,REVIEW,unconfirmed
yen4,page_0264,6,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,翁,ông,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,皇,Thánh,0,REVIEW,unconfirmed
yen4,page_0264,6,為,Vi,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,也,ta,0,REVIEW,unconfirmed
yen4,page_0264,6,黎,lê,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,連,liền,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,去,cất,0,REVIEW,unconfirmed
yen4,page_0264,6,壳,xác,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,朱,cho,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,官,Quan,1,GOLD,s1_inter_s2_direct
yen4,page_0264,6,体,thấy,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,而,làm,0,REVIEW,unconfirmed
yen4,page_0264,7,不,vậy,1,GOLD,s1_inter_s2_similar
yen4,page_0264,7,置,mới,0,REVIEW,unconfirmed
yen4,page_0264,7,別,biết,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,㝵,người,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,因,có,0,REVIEW,unconfirmed
yen4,page_0264,7,道,đạo,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,連,liền,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,陣,giận,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,廪,lăm,0,REVIEW,unconfirmed
yen4,page_0264,7,共,cùng,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,奴,dạy,0,REVIEW,unconfirmed
yen4,page_0264,7,孤,bắt,0,REVIEW,unconfirmed
yen4,page_0264,7,編,trói,0,REVIEW,unconfirmed
yen4,page_0264,7,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0264,7,绣,kéo,0,REVIEW,unconfirmed
yen4,page_0264,7,闥,giãn,0,REVIEW,unconfirmed
yen4,page_0264,7,直,chân,0,REVIEW,unconfirmed
yen4,page_0264,7,𢙣,tay,0,REVIEW,unconfirmed
yen4,page_0264,7,咤,ra,0,REVIEW,unconfirmed
yen4,page_0264,7,勿,đau,0,REVIEW,unconfirmed
yen4,page_0264,8,廪,lắm,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,叚,đoạn,1,GOLD,s1_inter_s2_similar
yen4,page_0264,8,補,bỏ,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,𢃄,dưới,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,蓍,lồ,0,REVIEW,diverged_column
yen4,page_0264,8,凌,sâu,0,REVIEW,diverged_column
yen4,page_0264,8,其,kia,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,稔,ném,0,REVIEW,diverged_column
yen4,page_0264,8,歿,đá,0,REVIEW,diverged_column
yen4,page_0264,8,建,liền,1,REVIEW,diverged_column
yen4,page_0264,8,傉,chôn,0,REVIEW,diverged_column
yen4,page_0264,8,中,trong,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,鲁,lỗ,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,意,ấy,1,GOLD,s1_inter_s2_direct
yen4,page_0264,8,開,Bấy,0,REVIEW,diverged_column
yen4,page_0264,8,除,giờ,1,REVIEW,diverged_column
yen4,page_0266,0,仕,sãi,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,厨,chùa,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,㐌,đã,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,逐,giục,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,官,quan,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,扒,bắt,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,翁,ông,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,皇,Thánh,0,REVIEW,unconfirmed
yen4,page_0266,0,意,ấy,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,畧,trước,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,連,liền,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,乕,phải,0,REVIEW,unconfirmed
yen4,page_0266,0,鬼,quỷ,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,暗,ám,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,麻,mà,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,呌,kêu,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,辰,rằng,0,REVIEW,unconfirmed
yen4,page_0266,0,困,Khốn,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,碎,tôi,1,GOLD,s1_inter_s2_direct
yen4,page_0266,0,翁,ông,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,為,Vi,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,些,ta,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,黎,lê,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,死,tử,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,為,vì,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,道,đạo,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,徳,Đức,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,主,Chúa,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,丈,Giê,1,GOLD,s1_inter_s2_similar
yen4,page_0266,1,秋,su,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,灼,đốt,0,REVIEW,unconfirmed
yen4,page_0266,1,碎,tôi,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,凜,lắm,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,而,làm,0,REVIEW,unconfirmed
yen4,page_0266,1,之,chi,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,閉,Bấy,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,除,giờ,1,GOLD,s1_inter_s2_direct
yen4,page_0266,1,䍐,là,0,REVIEW,unconfirmed
yen4,page_0266,1,唱,ngày,0,REVIEW,unconfirmed
yen4,page_0266,1,双,nó,1,GOLD,s1_inter_s2_similar
yen4,page_0266,1,趙,sốt,0,REVIEW,unconfirmed
