sample_id,image,book,page,column,ocr_char,syllable,label,tier,rule,bbox,crop_w,crop_h,R_candidates,R_size,ocr_in_R,pred,sec,pred_cjk,n_cjk,one_cjk,first,first_in_R,any_in_R,eq_kinh,first_in_vocab,kinh_in_R,is_empty,latin,multi,no_cjk
M1_0301,gold/stt4_page_0272_c05_105.png,stt4,page_0272,5,時,thì,時,GOLD,s1_inter_s2_direct,"[598, 1382, 668, 1463]",85,97,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,True,,0.649,,0,False,,False,False,False,False,True,True,False,False,True
M1_0302,gold/stt4_page_0058_c09_175.png,stt4,page_0058,9,德,đức,德,GOLD,s1_inter_s2_direct,"[204, 861, 288, 945]",104,102,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,True,,0.749,,0,False,,False,False,False,False,True,True,False,False,True
M1_0303,gold/stt4_page_0274_c06_125.png,stt4,page_0274,6,麻,mà,麻,GOLD,s1_inter_s2_direct,"[484, 1155, 546, 1229]",72,88,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,True,,0.522,,0,False,,False,False,False,False,True,True,False,False,True
M1_0304,gold/stt4_page_0120_c07_143.png,stt4,page_0120,7,昆,con,昆,GOLD,s1_inter_s2_direct,"[347, 1495, 415, 1575]",71,94,ヌ||婫|岞|昆|晜|罤|群|㒭|𡥵|𣋥|𤙭|𥊽|𧲟|𫴾,15,True,,0.540,,0,False,,False,False,False,False,True,True,False,False,True
M1_0305,gold/stt4_page_0234_c08_148.png,stt4,page_0234,8,耒,ruồi,耒,GOLD,s1_inter_s2_direct,"[275, 1148, 345, 1227]",86,97,耒|𠱤|𧋆|𩧍,4,True,,0.624,,0,False,,False,False,False,False,True,True,False,False,True
M1_0306,gold/stt4_page_0094_c02_023.png,stt4,page_0094,2,徳,đức,徳,GOLD,s1_inter_s2_direct,"[851, 317, 921, 389]",75,83,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,True,,0.427,,0,False,,False,False,False,False,True,True,False,False,True
M1_0307,gold/stt4_page_0192_c08_143.png,stt4,page_0192,8,固,có,固,GOLD,s1_inter_s2_direct,"[269, 1556, 336, 1629]",81,89,世|个|個|古|同|固|堵|故|杏|沛|窖|箇|者|𣎏|󰡏,15,True,,0.593,,0,False,,False,False,False,False,True,True,False,False,True
M1_0308,gold/stt4_page_0016_c09_188.png,stt4,page_0016,9,勸,khuyên,勸,GOLD,s1_inter_s2_direct,"[237, 714, 298, 783]",75,80,券|勧|勸|圈|圏|弮|棬|𡅳|󰛺,9,True,。,0.505,,0,False,,False,False,False,False,True,False,False,False,True
M1_0309,gold/stt4_page_0296_c03_055.png,stt4,page_0296,3,於,ở,於,GOLD,s1_inter_s2_direct,"[766, 736, 837, 813]",77,83,唹|扵|於|正|烏|菸|默|𠾕|𣄒|𣱏|𤋬|𤕘|𫵦|󰛢|󱳍|過|𠵩|𡁎|𢷣|𧿨,20,True,,0.499,,0,False,,False,False,False,False,True,True,False,False,True
M1_0310,gold/stt4_page_0122_c08_121.png,stt4,page_0122,8,几,kẻ,几,GOLD,s1_inter_s2_direct,"[275, 465, 349, 536]",75,87,丗|仉|几|凡|古|峜|幾|掌|易|矯|計|𠀃|𠆰|𠏠|𠖠|𡇣|𧨻|𨤔|󰢿,19,True,刃,0.481,刃,1,True,刃,False,False,False,True,True,False,False,False,False
M1_0311,gold/stt4_page_0184_c06_127.png,stt4,page_0184,6,呐,nói,呐,GOLD,s1_inter_s2_direct,"[471, 848, 541, 926]",69,90,內|内|叻|吶|呐|唁|尼|曰|訥|㐻|㕯|𠺶|𡗠|𧨣,14,True,,0.522,,0,False,,False,False,False,False,True,True,False,False,True
M1_0312,gold/stt4_page_0082_c09_195.png,stt4,page_0082,9,事,sự,事,GOLD,s1_inter_s2_direct,"[178, 1382, 256, 1462]",64,97,亊|事|剚|叓|殖|耡|锄|麆|㕝|𠁱|𠫺|𠭆|𠭏|𤔇|筛|篩,16,True,,0.454,,0,False,,False,False,False,False,True,True,False,False,True
M1_0313,gold/stt4_page_0102_c06_120.png,stt4,page_0102,6,每,mọi,每,GOLD,s1_inter_s2_direct,"[480, 1517, 552, 1598]",88,94,毎|每|萬|𠳨|𡴋|𡴕|𣫭|𤞦|𧖦|𬠱|󱟁,11,True,每,0.674,每,1,True,每,True,True,True,True,True,False,False,False,False
M1_0314,gold/stt4_page_0150_c09_199.png,stt4,page_0150,9,浪,răng,浪,GOLD,s1_inter_s2_direct,"[181, 1461, 266, 1532]",105,80,|𲎩|凌|夌|浪|淩|齿|𦝄|𦢠|𪘵|𪤽|𫆢|𬹸|󰌻|󰛈|󱆋,16,True,,0.551,,0,False,,False,False,False,False,True,True,False,False,True
M1_0315,gold/stt4_page_0210_c08_159.png,stt4,page_0210,8,体,thấy,体,GOLD,s1_inter_s2_direct,"[316, 731, 387, 817]",87,106,||体|獕|笨|躰|軆|透|骵|體|𧡊|𨉥|𨉦|𩪆|𫌠,15,True,体,0.699,体,1,True,体,True,True,True,True,True,False,False,False,False
M1_0316,gold/stt4_page_0264_c06_109.png,stt4,page_0264,6,几,kẻ,几,GOLD,s1_inter_s2_direct,"[471, 256, 539, 325]",55,66,丗|仉|几|凡|古|峜|幾|掌|易|矯|計|𠀃|𠆰|𠏠|𠖠|𡇣|𧨻|𨤔|󰢿,19,True,几,0.453,几,1,True,几,True,True,True,True,True,False,False,False,False
M1_0317,gold/stt4_page_0284_c02_037.png,stt4,page_0284,2,礼,lạy,礼,GOLD,s1_inter_s2_direct,"[853, 1125, 921, 1203]",77,92,吏|拜|礼|禮|豊|𠃞|𢯦|𤔑|𥘆|𥚄|𥛉|𥜨|𥜪|𥝏|𫼲|󱝣,16,True,,0.543,,0,False,,False,False,False,False,True,True,False,False,True
M1_0318,gold/stt4_page_0228_c06_114.png,stt4,page_0228,6,連,liền,連,GOLD,s1_inter_s2_direct,"[501, 857, 573, 938]",71,97,吝|嗹|恡|悋|槤|璉|聨|聫|聮|聯|蓮|連|㖁|㜕|䏈|𠫤|𠯌|𠯛|𠲲|𠳈|𠳺|𠳻|𠴽|𢙵|𦕱|𦖹|𦘈|𨘑|𫢧,29,True,,0.542,,0,False,,False,False,False,False,True,True,False,False,True
M1_0319,gold/stt4_page_0104_c05_099.png,stt4,page_0104,5,除,giờ,除,GOLD,s1_inter_s2_direct,"[561, 1238, 630, 1309]",73,60,俆|徐|除|𠀺|𣇞|𣉹|𨑦|𪬪|𪱡|𬁊|𬁐|󱤗|󱤫|󱮠,14,True,,0.410,,0,False,,False,False,False,False,True,True,False,False,True
M1_0320,gold/stt4_page_0242_c06_104.png,stt4,page_0242,6,福,phúc,福,GOLD,s1_inter_s2_direct,"[504, 657, 575, 735]",80,94,伏|偪|副|复|幅|復|愊|楅|煏|畐|畗|疈|福|腹|蝮|褔|覆|輹|輻|辐|鍑|𤔜|𦞶|𧐛|𨍊|馥,26,True,+,0.645,,0,False,,False,False,False,False,True,False,False,False,True
M1_0321,gold/stt4_page_0198_c09_160.png,stt4,page_0198,9,意,ấy,意,GOLD,s1_inter_s2_direct,"[192, 892, 254, 964]",75,88,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,True,,0.494,,0,False,,False,False,False,False,True,True,False,False,True
M1_0322,gold/stt4_page_0252_c05_108.png,stt4,page_0252,5,麻,mà,麻,GOLD,s1_inter_s2_direct,"[561, 1214, 630, 1287]",72,89,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,True,庠,0.571,庠,1,True,庠,False,False,False,True,True,False,False,False,False
M1_0323,gold/stt4_page_0136_c08_158.png,stt4,page_0136,8,時,thì,時,GOLD,s1_inter_s2_direct,"[278, 681, 344, 757]",80,94,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,True,,0.587,,0,False,,False,False,False,False,True,True,False,False,True
M1_0324,gold/stt4_page_0142_c06_129.png,stt4,page_0142,6,与,dữ,与,GOLD,s1_inter_s2_direct,"[469, 1533, 538, 1605]",59,85,|𱠎|与|予|兴|嬹|屿|嶼|懙|歟|璵|與|興|㑏|㒷|㠘|㺞|𠔔|𡨺|𡽬|𢌱|𢍯|𢷣|𦥸|𦦲|𪧚|𫥪|𫺙|𭁈|󰆷|󰇾|󱡳|卣|瘐|銪|铕,36,True,,0.506,,0,False,,False,False,False,False,True,True,False,False,True
M1_0325,gold/stt4_page_0204_c06_123.png,stt4,page_0204,6,奇,cả,奇,GOLD,s1_inter_s2_direct,"[476, 693, 541, 765]",63,86,仍|哿|垰|奇|架|竒|𠵲|𪥘|󱝝|󱝮|󱼓,11,True,,0.413,,0,False,,False,False,False,False,True,True,False,False,True
M1_0326,gold/stt4_page_0046_c09_187.png,stt4,page_0046,9,仍,những,仍,GOLD,s1_inter_s2_direct,"[182, 1150, 256, 1230]",79,90,仍|仙|忍|韌|㣼|𠯹|󱙣|氄,8,True,,0.563,,0,False,,False,False,False,False,True,True,False,False,True
M1_0327,gold/stt4_page_0026_c05_098.png,stt4,page_0026,5,罪,tội,罪,GOLD,s1_inter_s2_direct,"[569, 1239, 651, 1309]",100,75,罪|辠|𡈚|𤾐|𦋛|𦤖|𩵽,7,True,,0.600,,0,False,,False,False,False,False,True,True,False,False,True
M1_0328,gold/stt4_page_0080_c03_053.png,stt4,page_0080,3,守,thủ,守,GOLD,s1_inter_s2_direct,"[754, 955, 823, 1035]",61,97,取|垨|娶|守|手|扌|才|掱|艏|首|㝊|𠂿|𡧕|𡬮|𡬴|𡭨|𡴤|𥃻|𦣻|𩖐|𩠐|抩,22,True,,0.511,,0,False,,False,False,False,False,True,True,False,False,True
M1_0329,gold/stt4_page_0224_c06_125.png,stt4,page_0224,6,扒,bắt,扒,GOLD,s1_inter_s2_direct,"[483, 1573, 558, 1648]",73,82,丷|八|北|扒|抔|捌|掊|掱|搏|撥|朳|㧙|㧵|𢫣|𫐴|𫐾|󰈫,17,True,,0.439,,0,False,,False,False,False,False,True,True,False,False,True
M1_0330,gold/stt4_page_0014_c05_100.png,stt4,page_0014,5,主,chúa,主,GOLD,s1_inter_s2_direct,"[570, 627, 644, 704]",69,95,主|炷,2,True,,0.547,,0,False,,False,False,False,False,True,True,False,False,True
M1_0331,gold/stt4_page_0170_c08_149.png,stt4,page_0170,8,安,an,安,GOLD,s1_inter_s2_direct,"[320, 247, 388, 323]",63,58,侒|媕|安|案|桉|殷|氨|胺|銨|铵|鞌|鞍|鮟|𠕷|𠼞|𡚴|𦛅|𩣑|𩽾|丱|串|但|倌|僩|冠|劗|床|惯|慣|懽|拣|掼|揀|摜|斡|柬|棺|橺|權|涧|滇|演|澗|灌|琯|痫|癇|癎|盥|瞷|祼|筦|简|管|簡|綰|缶|罆|罐|脘|舘|莞|裥|襇|覸|觀|观|諫|谏|貫|贯|錧|鐧|鑵|锏|閒|間|间|館|馆|鸛|鹳|𢵧|𣑴|𣠰|𣨭|𥳑|𧍴|𫋨,89,True,,0.375,,0,False,,False,False,False,False,True,True,False,False,True
M1_0332,gold/stt4_page_0302_c02_031.png,stt4,page_0302,2,庄,chẳng,庄,GOLD,s1_inter_s2_direct,"[868, 1042, 936, 1123]",67,99,|||丕|丞|亟|仳|坤|基|庄|庒|払|承|抍|拯|撜|極|氶|荘|莊|㔻|㞼|㽵|𠗎|𠦓|𢫑|𢫒|𢮋|𤇏|𤉋|𤕶|𤖄|𤖈|𦻊|𫽄|󰝸,36,True,,0.579,,0,False,,False,False,False,False,True,True,False,False,True
M1_0333,gold/stt4_page_0298_c08_162.png,stt4,page_0298,8,拮,cất,拮,GOLD,s1_inter_s2_direct,"[281, 1283, 352, 1347]",76,78,吉|戛|扱|拮|揭|梏|𢮌|󱬉,8,True,,0.429,,0,False,,False,False,False,False,True,True,False,False,True
M1_0334,gold/stt4_page_0154_c07_133.png,stt4,page_0154,7,衣,y,衣,GOLD,s1_inter_s2_direct,"[358, 747, 432, 827]",75,90,伊|依|億|医|吚|咿|噫|噯|意|懿|抑|旖|椅|欬|欹|毉|洢|渏|漪|犄|猗|瑿|祎|禕|繄|翳|臆|蛜|衣|衤|袆|褘|譩|醫|醷|銥|铱|陭|鷖|鹥|黟|䝝|䪰|𠁼|𠈽|𠜧|𠜰|𠣗|𠲖|𢤏|𦯴|𧛀|𧫦|𧮒|𨢒|󰭴|偯|咬|哀,59,True,,0.564,,0,False,,False,False,False,False,True,True,False,False,True
M1_0335,gold/stt4_page_0178_c03_055.png,stt4,page_0178,3,座,tòa,座,GOLD,s1_inter_s2_direct,"[767, 1206, 836, 1282]",68,88,坐|座|矬|銼|𠱯|𤉛|嶂|痤|圮,9,True,,0.551,,0,False,,False,False,False,False,True,True,False,False,True
M1_0336,gold/stt4_page_0208_c09_166.png,stt4,page_0208,9,主,chúa,主,GOLD,s1_inter_s2_direct,"[193, 377, 262, 454]",74,90,主|炷,2,True,,0.486,,0,False,,False,False,False,False,True,True,False,False,True
M1_0337,gold/stt4_page_0052_c07_138.png,stt4,page_0052,7,别,biết,别,GOLD,s1_inter_s2_direct,"[363, 1570, 431, 1642]",84,73,|別|别|咇|彆|憋|捌|撆|柲|瘪|癟|虌|蟞|襒|蹩|鱉|鳖|鼈|龞|㿜|䠥|𠔁|𠛰|𠮠|𤻋|𪔀|𪿍|󱤞|󱩲|拐,30,True,,0.487,,0,False,,False,False,False,False,True,True,False,False,True
M1_0338,gold/stt4_page_0282_c03_061.png,stt4,page_0282,3,於,ở,於,GOLD,s1_inter_s2_direct,"[781, 1258, 849, 1328]",65,84,唹|扵|於|正|烏|菸|默|𠾕|𣄒|𣱏|𤋬|𤕘|𫵦|󰛢|󱳍|過|𠵩|𡁎|𢷣|𧿨,20,True,,0.423,,0,False,,False,False,False,False,True,True,False,False,True
M1_0339,gold/stt4_page_0270_c02_037.png,stt4,page_0270,2,蓮,trên,蓮,GOLD,s1_inter_s2_direct,"[867, 1206, 930, 1282]",44,92,|珕|蓮|連|𨑗|𨕭|𨖲|𬨺|󰓱,9,True,,0.434,,0,False,,False,False,False,False,True,True,False,False,True
M1_0340,gold/stt4_page_0040_c08_160.png,stt4,page_0040,8,意,ấy,意,GOLD,s1_inter_s2_direct,"[285, 812, 355, 889]",70,95,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,True,,0.540,,0,False,,False,False,False,False,True,True,False,False,True
M1_0341,gold/stt4_page_0244_c08_172.png,stt4,page_0244,8,麻,mà,麻,GOLD,s1_inter_s2_direct,"[272, 1280, 347, 1364]",93,100,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,True,,0.648,,0,False,,False,False,False,False,True,True,False,False,True
M1_0342,gold/stt4_page_0116_c04_075.png,stt4,page_0116,4,庫,khó,庫,GOLD,s1_inter_s2_direct,"[659, 721, 728, 794]",74,87,厙|庫|瘔|苦|讱|𠺟|𡿵|𣎏|𧁷|𧁹|󰅟|󰈶|󱠽,13,True,,0.523,,0,False,,False,False,False,False,True,True,False,False,True
M1_0343,gold/stt4_page_0024_c04_081.png,stt4,page_0024,4,物,vật,物,GOLD,s1_inter_s2_direct,"[674, 1323, 746, 1398]",81,88,勿|岉|惚|沕|物|芴|覅|㘬|𢪥|𢪱|𣃦|匢|囫,13,True,此,0.621,此,1,True,此,False,False,False,True,True,False,False,False,False
M1_0344,gold/stt4_page_0294_c04_078.png,stt4,page_0294,4,共,cung,共,GOLD,s1_inter_s2_direct,"[659, 1190, 730, 1268]",71,85,供|共|匑|匔|卬|卭|孔|宫|宮|工|弓|恭|空|笻|筇|舼|蛩|蛬|跫|躬|躳|邛|龔|龚|㣉|㳟|𠜝|𢀚|𢒄|𢒅|𢦉|𦞨|𧘏|𧿖|𨈴|𩛘|塨,37,True,,0.433,,0,False,,False,False,False,False,True,True,False,False,True
M1_0345,gold/stt4_page_0084_c02_023.png,stt4,page_0084,2,於,ở,於,GOLD,s1_inter_s2_direct,"[858, 311, 928, 392]",77,89,唹|扵|於|正|烏|菸|默|𠾕|𣄒|𣱏|𤋬|𤕘|𫵦|󰛢|󱳍|過|𠵩|𡁎|𢷣|𧿨,20,True,,0.595,,0,False,,False,False,False,False,True,True,False,False,True
M1_0346,gold/stt4_page_0028_c05_052.png,stt4,page_0028,5,尼,này,尼,GOLD,s1_inter_s2_direct,"[565, 322, 640, 398]",69,89,又|呢|尼|怩|昵|㖠|㞾|䛏|𠉞|𠼱|𠽬|𡰱|𡲌|𣭙|𫢩|󱟼,16,True,,0.553,,0,False,,False,False,False,False,True,True,False,False,True
M1_0347,gold/stt4_page_0292_c07_155.png,stt4,page_0292,7,女,nữ,女,GOLD,s1_inter_s2_direct,"[379, 820, 447, 890]",77,86,女|釢|釹|钕|妞|忸|扭|抝|拗|杻|狃|籹|紐|纽|鈕,15,True,,0.553,,0,False,,False,False,False,False,True,True,False,False,True
M1_0348,gold/stt4_page_0182_c02_040.png,stt4,page_0182,2,連,liền,連,GOLD,s1_inter_s2_direct,"[891, 1170, 956, 1240]",79,82,吝|嗹|恡|悋|槤|璉|聨|聫|聮|聯|蓮|連|㖁|㜕|䏈|𠫤|𠯌|𠯛|𠲲|𠳈|𠳺|𠳻|𠴽|𢙵|𦕱|𦖹|𦘈|𨘑|𫢧,29,True,,0.487,,0,False,,False,False,False,False,True,True,False,False,True
M1_0349,gold/stt4_page_0060_c09_170.png,stt4,page_0060,9,㝵,người,㝵,GOLD,s1_inter_s2_direct,"[174, 303, 244, 383]",78,91,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,True,,0.568,,0,False,,False,False,False,False,True,True,False,False,True
M1_0350,gold/stt4_page_0078_c04_086.png,stt4,page_0078,4,之,gì,之,GOLD,s1_inter_s2_direct,"[694, 1135, 762, 1206]",59,87,𱍽|之|咦|夷|姨|洏|洟|為|芇|㞢|𠔇|𡳿|𫡛|𫩝|󰢔|󱙀,16,True,,0.518,,0,False,,False,False,False,False,True,True,False,False,True
M1_0351,gold/stt4_page_0246_c05_094.png,stt4,page_0246,5,恩,ơn,恩,GOLD,s1_inter_s2_direct,"[583, 756, 651, 836]",68,97,恩|摁|㤙,3,True,,0.523,,0,False,,False,False,False,False,True,True,False,False,True
M1_0352,gold/stt4_page_0068_c03_052.png,stt4,page_0068,3,蜍,thờ,蜍,GOLD,s1_inter_s2_direct,"[775, 630, 848, 704]",77,76,𰨂|俆|徐|悇|扵|承|於|烏|祀|祠|蜍|蠩|賒|踈|除|䜹|𠄜|𣱏|𤋬|𤕘|𥚤|𨑦|𫀟|󰯺|󱡖,25,True,,0.494,,0,False,,False,False,False,False,True,True,False,False,True
M1_0353,gold/stt4_page_0112_c04_065.png,stt4,page_0112,4,連,liền,連,GOLD,s1_inter_s2_direct,"[659, 258, 727, 330]",66,68,吝|嗹|恡|悋|槤|璉|聨|聫|聮|聯|蓮|連|㖁|㜕|䏈|𠫤|𠯌|𠯛|𠲲|𠳈|𠳺|𠳻|𠴽|𢙵|𦕱|𦖹|𦘈|𨘑|𫢧,29,True,,0.381,,0,False,,False,False,False,False,True,True,False,False,True
M1_0354,gold/stt4_page_0098_c06_129.png,stt4,page_0098,6,旦,đến,旦,GOLD,s1_inter_s2_direct,"[460, 1497, 529, 1575]",68,90,且|但|倎|典|彣|敟|旦|細|蛋|貝|㫜|䓦|𠔓|𠔩|𠔰|𢻅|𣅂|𥮏|𦤾|𦥃|𨀏,21,True,,0.541,,0,False,,False,False,False,False,True,True,False,False,True
M1_0355,gold/stt4_page_0022_c07_147.png,stt4,page_0022,7,時,thì,時,GOLD,s1_inter_s2_direct,"[384, 857, 450, 929]",57,85,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,True,,0.431,,0,False,,False,False,False,False,True,True,False,False,True
M1_0356,gold/stt4_page_0088_c08_150.png,stt4,page_0088,8,意,ấy,意,GOLD,s1_inter_s2_direct,"[275, 736, 349, 811]",69,91,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,True,,0.532,,0,False,,False,False,False,False,True,True,False,False,True
M1_0357,gold/stt4_page_0286_c01_008.png,stt4,page_0286,1,呐,nói,呐,GOLD,s1_inter_s2_direct,"[971, 724, 1039, 797]",58,78,內|内|叻|吶|呐|唁|尼|曰|訥|㐻|㕯|𠺶|𡗠|𧨣,14,True,```,0.481,,0,False,,False,False,False,False,True,False,False,False,True
M1_0358,gold/stt4_page_0054_c03_053.png,stt4,page_0054,3,浪,rằng,浪,GOLD,s1_inter_s2_direct,"[795, 1005, 871, 1084]",94,91,哏|哴|喨|坺|娘|払|浪|㖫|𠳒|𠺘|𤎔|𪘵,12,True,,0.663,,0,False,,False,False,False,False,True,True,False,False,True
M1_0359,gold/stt4_page_0196_c07_129.png,stt4,page_0196,7,棱,rừng,棱,GOLD,s1_inter_s2_direct,"[432, 973, 500, 1054]",61,99,棱|楞|楼|稜|𡹃|𡼹|𤗷|󱺅|澄,9,True,,0.448,,0,False,,False,False,False,False,True,True,False,False,True
M1_0360,gold/stt4_page_0066_c01_009.png,stt4,page_0066,1,察,xét,察,GOLD,s1_inter_s2_direct,"[956, 822, 1021, 897]",74,78,嚓|察|詧|𢪀|𥌀|𪹾|󱧴,7,True,,0.333,,0,False,,False,False,False,False,True,True,False,False,True
M1_0361,gold/stt4_page_0262_c02_021.png,stt4,page_0262,2,碎,tôi,碎,GOLD,s1_inter_s2_direct,"[865, 1164, 933, 1244]",76,91,倅|晬|淬|焠|熣|的|睟|砕|碎|㳃|𠗚|𣅢|𤏣|𤭢|𪝬|𫇈|𫬮,17,True,,0.406,,0,False,,False,False,False,False,True,True,False,False,True
M1_0362,gold/stt4_page_0032_c05_090.png,stt4,page_0032,5,体,thấy,体,GOLD,s1_inter_s2_direct,"[563, 1221, 635, 1305]",86,104,||体|獕|笨|躰|軆|透|骵|體|𧡊|𨉥|𨉦|𩪆|𫌠,15,True,,0.489,,0,False,,False,False,False,False,True,True,False,False,True
M1_0363,gold/stt4_page_0152_c02_027.png,stt4,page_0152,2,朱,cho,朱,GOLD,s1_inter_s2_direct,"[856, 717, 925, 801]",85,104,|咮|埃|木|朱|株|沫|渚|濐|硃|陼|㵭,12,True,,0.458,,0,False,,False,False,False,False,True,True,False,False,True
M1_0364,gold/stt4_page_0268_c02_045.png,stt4,page_0268,2,些,ta,些,GOLD,s1_inter_s2_direct,"[846, 1587, 915, 1656]",85,75,些|仨|低|偺|傞|呰|咱|喒|嗟|埃|娑|差|挱|挲|昝|爹|獻|瘥|糌|罝|莎|莏|虘|謝|酇|醝|髿|鹺|鹾|㑑|㱔|䦈|𠺜|𡭟|𡭶|𢧲|𢬣|𣩈|𤻸|𦏱|𧨁|𧪘|𧪰|𧫯|𧬑|𨣩|𨲠|𨲻|𪉤|𪉬|𪉵|𪊁|𪊈|󱙐|嵯,55,True,,0.358,,0,False,,False,False,False,False,True,True,False,False,True
M1_0365,gold/stt4_page_0144_c03_061.png,stt4,page_0144,3,壮,trắng,壮,GOLD,s1_inter_s2_direct,"[771, 1463, 843, 1540]",88,93,壮|壯|夌|朗|白|𤽸|󰺔|󰺛|󱳗|𤟸,10,True,,0.544,,0,False,,False,False,False,False,True,True,False,False,True
M1_0366,gold/stt4_page_0090_c05_101.png,stt4,page_0090,5,共,cùng,共,GOLD,s1_inter_s2_direct,"[584, 896, 654, 972]",76,91,供|共|其|塘|廾|弯|強|拱|拲|珙|穷|穹|窮|竆|藭|蛩|蛬|邛|䓖|䠻|𠔏|𡀳|𡃕|𥧺|𥨪|𦱹|𧅉|𧅓|𧉨|𧊡|𧊮|𧋄|𧋯|𧋳|𧌪|𧎦|𧏒|𨉺|𩇿|󰠃|棩|筇|跫|銎,44,True,,0.463,,0,False,,False,False,False,False,True,True,False,False,True
M1_0367,gold/stt4_page_0194_c08_166.png,stt4,page_0194,8,重,trọng,重,GOLD,s1_inter_s2_direct,"[291, 962, 360, 1042]",83,84,中|仲|喠|狆|緟|蚛|重|𡍴|𡍺|𡒀|𡔅|𡔌|𦌋|𧝎|𨤣,15,True,,0.466,,0,False,,False,False,False,False,True,True,False,False,True
M1_0368,gold/stt4_page_0042_c01_017.png,stt4,page_0042,1,庫,khó,庫,GOLD,s1_inter_s2_direct,"[955, 1334, 1031, 1410]",79,92,厙|庫|瘔|苦|讱|𠺟|𡿵|𣎏|𧁷|𧁹|󰅟|󰈶|󱠽,13,True,,0.507,,0,False,,False,False,False,False,True,True,False,False,True
M1_0369,gold/stt4_page_0290_c01_006.png,stt4,page_0290,1,亊,sự,亊,GOLD,s1_inter_s2_direct,"[950, 649, 1015, 727]",67,96,亊|事|剚|叓|殖|耡|锄|麆|㕝|𠁱|𠫺|𠭆|𠭏|𤔇|筛|篩,16,True,,0.441,,0,False,,False,False,False,False,True,True,False,False,True
M1_0370,gold/stt4_page_0278_c01_016.png,stt4,page_0278,1,特,được,特,GOLD,s1_inter_s2_direct,"[1426, 1606, 1528, 1711]",119,129,待|得|持|時|特|犆|㝵|㝶|䗂|䙷|䙸|𠊚|𠭁|𢔨|𢔶|𤙫|𤙰|𤛀|𥩳|𧴫|󱡓,21,True,,0.827,,0,False,,False,False,False,False,True,True,False,False,True
M1_0371,gold/stt4_page_0070_c03_050.png,stt4,page_0070,3,稽,ghê,稽,GOLD,s1_inter_s2_direct,"[751, 888, 822, 971]",78,88,世|乩|卟|稽|䭫|䭬|𠺳|𡃊|𥞞|𥟵|𥠻|𥡞|𥡳|𥡴|𩠜|𩠥|𩠦|𩠨|󰏲,19,True,容,0.545,容,1,True,容,False,False,False,True,True,False,False,False,False
