sample_id,image,book,page,column,ocr_char,syllable,label,tier,rule,bbox,crop_w,crop_h,R_candidates,R_size,ocr_in_R,pred,sec,pred_cjk,n_cjk,one_cjk,first,first_in_R,any_in_R,eq_kinh,first_in_vocab,kinh_in_R,is_empty,latin,multi,no_cjk
M2_0301,syllable/stt4_page_0024_c09_195.png,stt4,page_0024,9,祠,vua,,SYLLABLE,nghia_consensus_tu_silver,"[185, 1579, 253, 1648]",55,77,君|噖|𠀹|𠁈|𠱩|𠱭|𠱰|𠺞|𢁨|𢂜|𢃊|𤤰|𪻟|𪼀|󰯯,15,False,,0.250,,0,False,,False,False,False,False,False,True,False,False,True
M2_0302,syllable/stt4_page_0216_c01_003.png,stt4,page_0216,1,庄,chắng,,SYLLABLE,nghia_consensus,"[961, 440, 1032, 523]",78,95,𪭽,1,False,```markdown  ```,0.485,,0,False,,False,False,False,False,False,False,True,False,True
M2_0303,syllable/stt4_page_0258_c01_020.png,stt4,page_0258,1,乕,phải,,SYLLABLE,nghia_consensus,"[966, 1454, 1034, 1528]",59,90,仕|伂|塊|折|拜|拝|朝|沛|派|芾|霈|㳈|𡴬|𢪙|𢫶|𢮠|𢰛|𢱭|𢳎|𢴽|𢷎|𢹄|𣧙|𣬊|𣬓|𥙅|𨀪|𨀲|𨙶|𬆃,30,False,,0.270,,0,False,,False,False,False,False,False,True,False,False,True
M2_0304,silver/stt4_page_0286_c07_138.png,stt4,page_0286,7,妨,đau,𤴬,SILVER,s2_inter_s3_corrected,"[387, 253, 449, 320]",65,67,僘|刀|到|叨|唒|忉|茤|饕|𠰷|𠲢|𤴬|󰳋|󱸡,13,False,,0.235,,0,False,,False,False,False,False,False,True,False,False,True
M2_0305,silver/stt4_page_0266_c08_147.png,stt4,page_0266,8,糞,khiến,遣,SILVER,s3_head_bank_consensus,"[283, 1415, 359, 1488]",94,87,縴|譴|遣|󱂚,4,False,```markdown  ```,0.554,,0,False,,False,False,False,False,False,False,True,False,True
M2_0306,syllable/stt4_page_0176_c05_108.png,stt4,page_0176,5,𭪙,nghiệp,,SYLLABLE,nghia_consensus_tu_silver,"[568, 1285, 637, 1359]",65,89,业|嶪|嶫|業|邺|鄴|㸣|䧨|𢄁|𤎸|𤑽,11,False,,0.260,,0,False,,False,False,False,False,False,True,False,False,True
M2_0307,silver/stt4_page_0086_c06_120.png,stt4,page_0086,6,鬼,khỏi,塊,SILVER,s2_inter_s3_corrected,"[465, 1123, 537, 1203]",79,98,|塊|瑰,3,False,,0.374,,0,False,,False,False,False,False,False,True,False,False,True
M2_0308,syllable/stt4_page_0144_c03_053.png,stt4,page_0144,3,爾,trời,,SYLLABLE,nghia_consensus,"[771, 948, 843, 1025]",88,84,|俼|天|旹|𠅜|𠳒|𡗶|𢚸|𣈗|𫯝|𫶸|󱞿|沈,13,False,```,0.343,,0,False,,False,False,False,False,False,False,False,False,True
M2_0309,syllable/stt4_page_0028_c05_072.png,stt4,page_0028,5,爾,trời,,SYLLABLE,nghia_consensus,"[552, 1517, 627, 1593]",79,93,|俼|天|旹|𠅜|𠳒|𡗶|𢚸|𣈗|𫯝|𫶸|󱞿|沈,13,False,```markdown  ```,0.488,,0,False,,False,False,False,False,False,False,True,False,True
M2_0310,syllable/stt4_page_0030_c07_154.png,stt4,page_0030,7,心,làm,,SYLLABLE,nghia_consensus,"[363, 1239, 434, 1318]",85,96,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,```markdown  ```,0.500,,0,False,,False,False,False,False,False,False,True,False,True
M2_0311,silver/stt4_page_0276_c06_095.png,stt4,page_0276,6,元,sáu,老,SILVER,s2_inter_s3_corrected,"[466, 294, 537, 370]",87,94,了|婅|老|𠯿|𦒹|󰔝|󰮏,7,False,12,0.475,,0,False,,False,False,False,False,False,False,False,False,True
M2_0312,syllable/stt4_page_0046_c09_189.png,stt4,page_0046,9,遥,lạ,,SYLLABLE,nghia_consensus,"[189, 1279, 263, 1359]",76,96,|吕|呂|囉|異|罗|羅|莒|逻|邏|𡄀|𡆗|𡚎|𤳧|𤴏|𦋝|𦌴|𦍉|𨓐|𨔍|𪡔|𬏘|𬨨|󰑼|󰬦|󱟃|󱨹|󱨺|呂,29,False,```,0.383,,0,False,,False,False,False,False,False,False,False,False,True
M2_0313,syllable/stt4_page_0214_c05_097.png,stt4,page_0214,5,丑,cùng,,SYLLABLE,nghia_consensus_tu_silver,"[575, 870, 644, 949]",74,94,供|共|其|塘|廾|弯|強|拱|拲|珙|穷|穹|窮|竆|藭|蛩|蛬|邛|䓖|䠻|𠔏|𡀳|𡃕|𥧺|𥨪|𦱹|𧅉|𧅓|𧉨|𧊡|𧊮|𧋄|𧋯|𧋳|𧌪|𧎦|𧏒|𨉺|𩇿|󰠃|棩|筇|跫|銎,44,False,立,0.395,立,1,True,立,False,False,False,True,False,False,False,False,False
M2_0314,syllable/stt4_page_0244_c06_130.png,stt4,page_0244,6,而,làm,,SYLLABLE,nghia_consensus,"[478, 1273, 547, 1348]",56,92,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,,0.292,,0,False,,False,False,False,False,False,True,False,False,True
M2_0315,silver/stt4_page_0114_c06_131.png,stt4,page_0114,6,在,mà,麻,SILVER,s2_inter_s3_corrected,"[469, 1374, 538, 1451]",72,95,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,False,```markdown  ```,0.456,,0,False,,False,False,False,False,False,False,True,False,True
M2_0316,syllable/stt4_page_0302_c07_139.png,stt4,page_0302,7,𡖋,làm,,SYLLABLE,nghia_consensus,"[335, 1305, 414, 1389]",97,104,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,力,0.396,力,1,True,力,False,False,False,True,False,False,False,False,False
M2_0317,silver/stt4_page_0068_c01_004.png,stt4,page_0068,1,与,ô,烏,SILVER,s2_inter_s3_corrected,"[978, 516, 1050, 590]",79,90,乌|兀|呜|嗚|圬|弧|恶|惡|戽|扵|捂|握|摀|於|杇|歍|汅|汙|汚|污|洿|涴|渥|溩|烏|窏|鎢|钨|鳴|䵦|𠂶|𡖗|𡗃|𡜂|𡜡|𢄓|𢫸|𣑀|𣱏|𣱴|𣱾|𣳹|𣴰|𣽏|𤋬|𤕘|𤚶|𥁡|𥾪|𦶀|坞|垭|塢,53,False,,0.328,,0,False,,False,False,False,False,False,True,False,False,True
M2_0318,syllable/stt4_page_0260_c01_022.png,stt4,page_0260,1,禊,áo,,SYLLABLE,nghia_consensus_tu_silver,"[953, 1590, 1024, 1661]",78,70,|墺|奥|奧|媄|嶴|懊|拗|澳|燠|袄|袎|襖|鐭|镺|隩|靿|㤇|𡒃|𢂅|𢂊|𥜌|𩉷|𩼈|𪥌|𬡢|噢|敎|教|敩|斆|校|槊|窖|芺|薁|覺|觉|鉸|餃|饺|𨬊|𪳞,43,False,,0.303,,0,False,,False,False,False,False,False,True,False,False,True
M2_0319,syllable/stt4_page_0072_c08_124.png,stt4,page_0072,8,白,làm,,SYLLABLE,nghia_consensus,"[270, 920, 340, 995]",86,84,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,12,0.374,,0,False,,False,False,False,False,False,False,False,False,True
M2_0320,syllable/stt4_page_0208_c03_049.png,stt4,page_0208,3,采,thầy,,SYLLABLE,nghia_consensus_tu_silver,"[783, 544, 852, 617]",67,89,||偨|柴|祡|茈|賴|𪪀,8,False,```,0.337,,0,False,,False,False,False,False,False,False,False,False,True
M2_0321,syllable/stt4_page_0150_c06_116.png,stt4,page_0150,6,遥,lạ,,SYLLABLE,nghia_consensus_tu_silver,"[472, 636, 543, 707]",72,85,|吕|呂|囉|異|罗|羅|莒|逻|邏|𡄀|𡆗|𡚎|𤳧|𤴏|𦋝|𦌴|𦍉|𨓐|𨔍|𪡔|𬏘|𬨨|󰑼|󰬦|󱟃|󱨹|󱨺|呂,29,False,,0.315,,0,False,,False,False,False,False,False,True,False,False,True
M2_0322,silver/stt4_page_0182_c03_063.png,stt4,page_0182,3,乇,cha,吒,SILVER,s2_inter_s3_corrected,"[807, 1031, 874, 1096]",59,78,乍|作|偺|吒|咋|咤|咱|喒|喥|嗻|囃|托|爹|爺|皻|皽|詐|醡|𠆦|𠷆|𠷿|𤕔|𧧻|𨕚|𬏨,25,False,```markdown  ```,0.399,,0,False,,False,False,False,False,False,False,True,False,True
M2_0323,silver/stt4_page_0210_c08_158.png,stt4,page_0210,8,廟,năm,南,SILVER,s2_inter_s3_corrected,"[316, 665, 387, 750]",75,105,|南|年|朩|璏|秊|䄭|𠄼|𠡦|𠦅|𠦚|𠫺|𠬋|𢆥|𦼌|𫡵|𫧣|𫷜|󱙌,19,False,俞,0.373,俞,1,True,俞,False,False,False,True,False,False,False,False,False
M2_0324,syllable/stt4_page_0142_c09_178.png,stt4,page_0142,9,未,cho,,SYLLABLE,nghia_consensus_tu_silver,"[227, 425, 296, 501]",79,91,|咮|埃|木|朱|株|沫|渚|濐|硃|陼|㵭,12,False,```,0.340,,0,False,,False,False,False,False,False,False,False,False,True
M2_0325,syllable/stt4_page_0304_c03_049.png,stt4,page_0304,3,白,làm,,SYLLABLE,nghia_consensus,"[797, 508, 871, 587]",64,92,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,```markdown  ```,0.414,,0,False,,False,False,False,False,False,False,True,False,True
M2_0326,syllable/stt4_page_0122_c07_117.png,stt4,page_0122,7,計,ghê,,SYLLABLE,nghia_consensus,"[376, 1595, 447, 1658]",81,68,世|乩|卟|稽|䭫|䭬|𠺳|𡃊|𥞞|𥟵|𥠻|𥡞|𥡳|𥡴|𩠜|𩠥|𩠦|𩠨|󰏲,19,False,,0.307,,0,False,,False,False,False,False,False,True,False,False,True
M2_0327,syllable/stt4_page_0206_c02_025.png,stt4,page_0206,2,個,vua,,SYLLABLE,nghia_consensus,"[873, 427, 946, 507]",71,97,君|噖|𠀹|𠁈|𠱩|𠱭|𠱰|𠺞|𢁨|𢂜|𢃊|𤤰|𪻟|𪼀|󰯯,15,False,,0.270,,0,False,,False,False,False,False,False,True,False,False,True
M2_0328,silver/stt4_page_0278_c04_075.png,stt4,page_0278,4,𭔿,người,㝵,SILVER,s2_inter_s3_corrected,"[982, 755, 1085, 866]",94,136,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,False,7,0.580,,0,False,,False,False,False,False,False,False,False,False,True
M2_0329,silver/stt4_page_0108_c08_161.png,stt4,page_0108,8,雲,bởi,罢,SILVER,s2_inter_s3_corrected,"[300, 397, 367, 476]",73,97,||副|拜|排|摆|疲|罢|罷|羆|𠐌|𤳄|𤳷|𤳸|𦋼|𧟽|𪤄|𪽝|𬙞,19,False,```markdown  ```,0.479,,0,False,,False,False,False,False,False,False,True,False,True
M2_0330,syllable/stt4_page_0186_c01_019.png,stt4,page_0186,1,庶,mà,,SYLLABLE,nghia_consensus_tu_silver,"[952, 1459, 1029, 1531]",95,88,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,False,```markdown  ```,0.452,,0,False,,False,False,False,False,False,False,True,False,True
M2_0331,syllable/stt4_page_0288_c04_090.png,stt4,page_0288,4,炤,lửa,,SYLLABLE,nghia_consensus,"[664, 1566, 725, 1633]",75,69,|𱪵|呂|帞|火|焒|󰌎|󰌕,8,False,,0.281,,0,False,,False,False,False,False,False,True,False,False,True
M2_0332,syllable/stt4_page_0042_c07_150.png,stt4,page_0042,7,架,thầy,,SYLLABLE,nghia_consensus,"[371, 1472, 439, 1545]",84,85,||偨|柴|祡|茈|賴|𪪀,8,False,11,0.389,,0,False,,False,False,False,False,False,False,False,False,True
M2_0333,silver/stt4_page_0202_c03_043.png,stt4,page_0202,3,乇,đã,㐌,SILVER,s2_inter_s3_corrected,"[760, 360, 829, 438]",67,96,乑|也|卒|吏|吔|它|拖|易|胣|諸|陀|㐌|𠰹|𢒕|𣦁|𧭷,16,False,,0.315,,0,False,,False,False,False,False,False,True,False,False,True
M2_0334,silver/stt4_page_0048_c01_019.png,stt4,page_0048,1,泯,hẹn,恨,SILVER,s2_inter_s3_corrected,"[966, 1443, 1036, 1520]",74,89,哏|很|恨|現|限|㡾|䦘|䧋|𠻷|𣐻|𨵬|𨹎|𨹨|𭉆|𭉑,15,False,```markdown  ```,0.427,,0,False,,False,False,False,False,False,False,True,False,True
M2_0335,silver/stt4_page_0066_c01_019.png,stt4,page_0066,1,弈,mà,麻,SILVER,s2_inter_s3_corrected,"[962, 1443, 1028, 1520]",74,95,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,False,c72,0.465,,0,False,,False,False,False,False,False,False,True,False,True
M2_0336,silver/stt4_page_0022_c07_141.png,stt4,page_0022,7,心,viết,曰,SILVER,s2_inter_s3_corrected,"[384, 493, 450, 565]",71,76,別|曰,2,False,,0.280,,0,False,,False,False,False,False,False,True,False,False,True
M2_0337,silver/stt4_page_0098_c04_083.png,stt4,page_0098,4,條,bảo,保,SILVER,s2_inter_s3_corrected,"[651, 1304, 723, 1382]",72,84,保|包|呆|堡|宝|寚|寳|寶|泡|煲|珤|箔|緥|脬|葆|褓|褴|靌|駂|鮑|鲍|鳵|鴇|鸨|㻄|䳈|䳰|𠈃|𠊻|𠋾|𠌀|𠍂|𠍙|𠤏|𠦀|𠶓|𠸒|𡥀|𡧖|𡧰|𡩧|𡪓|𡫷|𢉔|𢉣|𢉹|𣎼|𣴊|𣶐|𤓽|𤔍|𤞥|𤥖|𤥯|𤨷|𦬽|𦽻|𨾐|𨾑|𨾙|𩇉|𪀀|𪁣|𪃁,64,False,```,0.299,,0,False,,False,False,False,False,False,False,False,False,True
M2_0338,syllable/stt4_page_0300_c05_099.png,stt4,page_0300,5,丑,cùng,,SYLLABLE,nghia_consensus_tu_silver,"[568, 1085, 634, 1157]",80,88,供|共|其|塘|廾|弯|強|拱|拲|珙|穷|穹|窮|竆|藭|蛩|蛬|邛|䓖|䠻|𠔏|𡀳|𡃕|𥧺|𥨪|𦱹|𧅉|𧅓|𧉨|𧊡|𧊮|𧋄|𧋯|𧋳|𧌪|𧎦|𧏒|𨉺|𩇿|󰠃|棩|筇|跫|銎,44,False,```markdown  ```,0.448,,0,False,,False,False,False,False,False,False,True,False,True
M2_0339,syllable/stt4_page_0084_c02_038.png,stt4,page_0084,2,修,khác,,SYLLABLE,nghia_consensus,"[844, 1310, 916, 1390]",80,97,吉|恪|悫|愘|愙|愨|慤|格|毃|确|㤩,11,False,一,0.419,一,1,True,一,False,False,False,True,False,False,False,False,False
M2_0340,syllable/stt4_page_0272_c02_023.png,stt4,page_0272,2,適,đạo,,SYLLABLE,nghia_consensus_tu_silver,"[865, 324, 935, 392]",77,83,噵|导|導|敦|檤|盗|盜|稲|稻|纛|翿|衜|衟|蹈|道|醻|𠉭|𠐵|𠩼|𠪁|𡬹|𡭎|𡭑|𣜦|𤋆|𤑂|𥝔|𥶎|𧘄|𨂆|𨂻|𨔞|𨕥|𨖁|𨗓|𨗳|𨹇|𨹒|焘|燾,40,False,```,0.273,,0,False,,False,False,False,False,False,False,False,False,True
M2_0341,syllable/stt4_page_0152_c06_121.png,stt4,page_0152,6,罡,là,,SYLLABLE,nghia_consensus,"[471, 1084, 538, 1158]",63,90,||𱺵|卥|号|囉|容|廾|時|浪|纙|罗|羅|買|邏|㼈|𢌬|𦉼|𦋝|𦌴|𦲿|𨔍|𪜀|𪡔|𫥨|𬗢|󰀳|󰐥|󰑼|󱜐|󱧭,31,False,,0.288,,0,False,,False,False,False,False,False,True,False,False,True
M2_0342,syllable/stt4_page_0192_c06_102.png,stt4,page_0192,6,適,đạo,,SYLLABLE,nghia_consensus_tu_silver,"[460, 1135, 530, 1212]",82,89,噵|导|導|敦|檤|盗|盜|稲|稻|纛|翿|衜|衟|蹈|道|醻|𠉭|𠐵|𠩼|𠪁|𡬹|𡭎|𡭑|𣜦|𤋆|𤑂|𥝔|𥶎|𧘄|𨂆|𨂻|𨔞|𨕥|𨖁|𨗓|𨗳|𨹇|𨹒|焘|燾,40,False,1=,0.366,,0,False,,False,False,False,False,False,False,False,False,True
M2_0343,silver/stt4_page_0188_c08_160.png,stt4,page_0188,8,子,người,㝵,SILVER,s2_inter_s3_corrected,"[269, 653, 330, 724]",64,87,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,False,+,0.340,,0,False,,False,False,False,False,False,False,False,False,True
M2_0344,syllable/stt4_page_0190_c01_020.png,stt4,page_0190,1,肃,le,,SYLLABLE,nghia_consensus,"[969, 1514, 1037, 1592]",63,89,囄|离|藜|離|魑|黎|䅻|𠲥|𠻗|𨾫|𩀌|𪅆|𫤡|󰌑|󱪏,15,False,---,0.260,,0,False,,False,False,False,False,False,False,False,False,True
M2_0345,syllable/stt4_page_0112_c09_163.png,stt4,page_0112,9,紏,dấu,,SYLLABLE,nghia_consensus,"[178, 1102, 250, 1185]",30,98,丣|唒|垯|斗|梪|玌|痘|荳|豆|酉|酋|酒|閗|闘|鬥|鬦|鬪|鬬|鬭|㾞|䇺|𢰳|𣅋|𣅑|𣅣|𤶈|𤽋|𤽔|𥆺|𧯚|𧯜|𧯝|𧿫|𨁪|𨣥|𨷖|𩰑|𩰒|𩰖|𩰚|𩰛|󰂰|󰈓,43,False,6.,0.282,,0,False,,False,False,False,False,False,False,False,False,True
M2_0346,syllable/stt4_page_0064_c03_047.png,stt4,page_0064,3,辰,rằng,,SYLLABLE,nghia_consensus_tu_silver,"[784, 543, 861, 614]",73,87,哏|哴|喨|坺|娘|払|浪|㖫|𠳒|𠺘|𤎔|𪘵,12,False,```,0.340,,0,False,,False,False,False,False,False,False,False,False,True
M2_0347,silver/stt4_page_0058_c03_045.png,stt4,page_0058,3,渴,le,𠻗,SILVER,s2_inter_s3_corrected,"[796, 480, 875, 563]",73,90,囄|离|藜|離|魑|黎|䅻|𠲥|𠻗|𨾫|𩀌|𪅆|𫤡|󰌑|󱪏,15,False,,0.340,,0,False,,False,False,False,False,False,True,False,False,True
M2_0348,silver/stt4_page_0092_c09_178.png,stt4,page_0092,9,遏,quá,過,SILVER,s2_inter_s3_corrected,"[162, 840, 235, 921]",71,99,儖|戈|輠|过|過|𣇜|𨒵|𨓺|𬨨|詿|诖,11,False,- 01,0.363,,0,False,,False,False,False,False,False,False,False,False,True
M2_0349,syllable/stt4_page_0128_c04_071.png,stt4,page_0128,4,僊,đức,,SYLLABLE,nghia_consensus_tu_silver,"[646, 582, 719, 653]",73,87,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,,0.321,,0,False,,False,False,False,False,False,True,False,False,True
M2_0350,syllable/stt4_page_0264_c04_077.png,stt4,page_0264,4,条,thầy,,SYLLABLE,nghia_consensus,"[666, 1041, 735, 1114]",85,89,||偨|柴|祡|茈|賴|𪪀,8,False,```markdown  ```,0.508,,0,False,,False,False,False,False,False,False,True,False,True
M2_0351,syllable/stt4_page_0184_c02_045.png,stt4,page_0184,2,三,đến,,SYLLABLE,nghia_consensus,"[860, 1582, 927, 1654]",62,84,且|但|倎|典|彣|敟|旦|細|蛋|貝|㫜|䓦|𠔓|𠔩|𠔰|𢻅|𣅂|𥮏|𦤾|𦥃|𨀏,21,False,42,0.287,,0,False,,False,False,False,False,False,False,False,False,True
M2_0352,syllable/stt4_page_0158_c03_059.png,stt4,page_0158,3,勁,chữa,,SYLLABLE,nghia_consensus_tu_silver,"[764, 1165, 837, 1248]",71,100,助|抒|拧|渚|貯|鋤|𡪇|𢵻|𤋰|𦔳|𧴧|𧸓|𨔾|𫦵|𬛒,15,False,,0.345,,0,False,,False,False,False,False,False,True,False,False,True
M2_0353,silver/stt4_page_0198_c03_065.png,stt4,page_0198,3,之,đời,代,SILVER,s2_inter_s3_corrected,"[772, 1489, 842, 1566]",80,83,世|代|匕|圅|𠁀|𫢫|󱏙,7,False,2,0.343,,0,False,,False,False,False,False,False,False,False,False,True
M2_0354,syllable/stt4_page_0236_c07_134.png,stt4,page_0236,7,晁,con,,SYLLABLE,nghia_consensus,"[391, 958, 459, 1030]",69,88,ヌ||婫|岞|昆|晜|罤|群|㒭|𡥵|𣋥|𤙭|𥊽|𧲟|𫴾,15,False,,0.347,,0,False,,False,False,False,False,False,True,False,False,True
M2_0355,silver/stt4_page_0168_c04_070.png,stt4,page_0168,4,喜,lần,吝,SILVER,s2_inter_s3_corrected,"[681, 849, 753, 933]",75,101,各|吝|夤|寅|層|恡|悋|濥|路|㖁|㝙|𠞺|𠫤|𠯌|𠯛|𠲲|𠳈|𠳺|𠳻|𠴽|𡓓|𡓵|𡨒|𡩟|𡩪|𡫫|𡽘|𢁐|𢙵|𢭹|𣍵|𥦕|𦦚|𨁮|𨱴|𫬪|󱪻,37,False,,0.345,,0,False,,False,False,False,False,False,True,False,False,True
M2_0356,syllable/stt4_page_0034_c02_021.png,stt4,page_0034,2,三,đến,,SYLLABLE,nghia_consensus,"[839, 398, 907, 475]",68,95,且|但|倎|典|彣|敟|旦|細|蛋|貝|㫜|䓦|𠔓|𠔩|𠔰|𢻅|𣅂|𥮏|𦤾|𦥃|𨀏,21,False,1,0.349,,0,False,,False,False,False,False,False,False,False,False,True
M2_0357,silver/stt4_page_0130_c09_173.png,stt4,page_0130,9,在,mà,麻,SILVER,s2_inter_s3_corrected,"[217, 224, 292, 301]",81,94,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,False,```,0.415,,0,False,,False,False,False,False,False,False,False,False,True
M2_0358,syllable/stt4_page_0148_c04_071.png,stt4,page_0148,4,𭃡,xưa,,SYLLABLE,nghia_consensus_tu_silver,"[658, 681, 730, 762]",88,99,初|如|汖|㧅|䃼|䥚|𠁉|𠜆|𠫎|𠸗|𡔈|𢀯|𢀰|𣦂|𥘉|𥘋|𥘨|𫋶|󱊨|󱓽,20,False,,0.410,,0,False,,False,False,False,False,False,True,False,False,True
M2_0359,syllable/stt4_page_0162_c06_138.png,stt4,page_0162,6,爾,trời,,SYLLABLE,nghia_consensus,"[488, 1305, 560, 1376]",61,87,|俼|天|旹|𠅜|𠳒|𡗶|𢚸|𣈗|𫯝|𫶸|󱞿|沈,13,False,```,0.310,,0,False,,False,False,False,False,False,False,False,False,True
M2_0360,silver/stt4_page_0140_c08_168.png,stt4,page_0140,8,乇,đã,㐌,SILVER,s2_inter_s3_corrected,"[270, 1206, 338, 1290]",84,103,乑|也|卒|吏|吔|它|拖|易|胣|諸|陀|㐌|𠰹|𢒕|𣦁|𧭷,16,False,。,0.447,,0,False,,False,False,False,False,False,False,False,False,True
M2_0361,syllable/stt4_page_0012_c05_088.png,stt4,page_0012,5,而,làm,,SYLLABLE,nghia_consensus,"[555, 1071, 625, 1141]",79,86,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,,0.351,,0,False,,False,False,False,False,False,True,False,False,True
M2_0362,syllable/stt4_page_0252_c05_100.png,stt4,page_0252,5,𭮀,pha,,SYLLABLE,nghia_consensus,"[568, 714, 635, 790]",70,91,叵|坡|岥|披|波|玻|皅|破|簸|翍|芭|苩|萉|葩|陂|頗|颇|㓟|㩺|䔤|𠠉|𠶊|𤇨|𤿎|𤿐|𥸨|𦺂|𨸭|𩑼,29,False,1,0.301,,0,False,,False,False,False,False,False,False,False,False,True
M2_0363,syllable/stt4_page_0220_c03_060.png,stt4,page_0220,3,伺,vua,,SYLLABLE,nghia_consensus,"[787, 1583, 859, 1661]",78,88,君|噖|𠀹|𠁈|𠱩|𠱭|𠱰|𠺞|𢁨|𢂜|𢃊|𤤰|𪻟|𪼀|󰯯,15,False,,0.335,,0,False,,False,False,False,False,False,True,False,False,True
M2_0364,syllable/stt4_page_0026_c05_101.png,stt4,page_0026,5,妨,cô,,SYLLABLE,nghia_consensus_tu_silver,"[544, 1419, 613, 1490]",67,86,估|呱|咕|喿|夃|姑|嫴|孤|家|搰|柧|沽|泒|瓜|瘔|笟|箍|箛|篐|罛|胍|苦|苽|菇|菰|蛄|蛌|觙|觚|軱|軲|轂|轱|辜|逭|酤|鴣|鸪|㱠|䠉|䧸|𡱨|𡲞|𡿵|𢩍|𢪿|𢻄|𤿛|𥂰|𦍬|𦣮|𦱄|𧬕|𨐞|𨑀|𨙕|𩁧|𪆘|鈷|钴|骷,61,False,法,0.359,法,1,True,法,False,False,False,True,False,False,False,False,False
M2_0365,silver/stt4_page_0118_c09_179.png,stt4,page_0118,9,祀,trẻ,礼,SILVER,s2_inter_s3_corrected,"[181, 327, 253, 405]",78,93,|娋|礼|稚|稺|穉|蕛|里|雉|䄺|䆈|䕌|𥘷|𥙩|𥠧|𥡖|𥣔|𥣦|𪨅|󰅎|󰭻|󰻛|󱎣|󱎶,24,False,,0.399,,0,False,,False,False,False,False,False,True,False,False,True
M2_0366,syllable/stt4_page_0270_c06_133.png,stt4,page_0270,6,而,làm,,SYLLABLE,nghia_consensus,"[495, 1582, 563, 1655]",84,77,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,42,0.366,,0,False,,False,False,False,False,False,False,False,False,True
M2_0367,syllable/stt4_page_0250_c02_017.png,stt4,page_0250,2,皇,thánh,,SYLLABLE,nghia_consensus,"[864, 326, 935, 406]",48,97,偺|咱|喒|圣|垩|堊|琞|聖|聽|請|㑑|㗂|䎴|𠄵|𡃑|𡉄|𡑺|𤦨|𤪈|𥅶|𦔻|𦕡|𧟿|𨉑|𨲉|𨲚|𨲢|𨲣|𨲿|𩫽|𬉊|呧|殍,33,False,H,0.322,,0,False,,False,False,False,False,False,False,True,False,True
M2_0368,silver/stt4_page_0102_c01_001.png,stt4,page_0102,1,冉,mà,麻,SILVER,s2_inter_s3_corrected,"[956, 321, 1029, 409]",75,108,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,False,.,0.454,,0,False,,False,False,False,False,False,False,False,False,True
M2_0369,silver/stt4_page_0060_c04_066.png,stt4,page_0060,4,𭔿,người,㝵,SILVER,s2_inter_s3_corrected,"[661, 454, 738, 547]",85,115,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,False,,0.349,,0,False,,False,False,False,False,False,True,False,False,True
M2_0370,syllable/stt4_page_0078_c04_075.png,stt4,page_0078,4,三,đến,,SYLLABLE,nghia_consensus,"[694, 496, 762, 566]",78,86,且|但|倎|典|彣|敟|旦|細|蛋|貝|㫜|䓦|𠔓|𠔩|𠔰|𢻅|𣅂|𥮏|𦤾|𦥃|𨀏,21,False,2,0.362,,0,False,,False,False,False,False,False,False,False,False,True
